Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000595358	CCDC61	Q9Y6R9
ENST00000224949	PITRM1	Q5JRX3
ENST00000370206	CNN3	Q15417
ENST00000302964	PYDC1	Q8WXC3
ENST00000304430	NUDT6	P53370
ENST00000356309	NCAPG2	Q86XI2
ENST00000270223	DMWD	Q09019
ENST00000379568	PAK1IP1	Q9NWT1
ENST00000372215	UCK1	Q9HA47
ENST00000434415	ZNF783	Q6ZMS7
ENST00000221538	RSPH6A	Q9H0K4
ENST00000294066	MAP4K2	Q12851
ENST00000480514	EFCAB10	A6NFE3
ENST00000338971	SULT1A3	P0DMM9
ENST00000253115	ZNF426	Q9BUY5
ENST00000354371	COPS8	Q99627
ENST00000370056	VAV3	Q9UKW4
ENST00000312499	RMI2	Q96E14
ENST00000646647	CHD8	Q9HCK8
ENST00000312693	TNP2	Q05952
ENST00000327157	PRM3	Q9NNZ6
ENST00000644144	AK1	P00568
ENST00000241808	PRM2	P04554
ENST00000312511	PRM1	P04553
ENST00000299575	ATMIN	O43313
ENST00000392986	NR1H4	Q96RI1
ENST00000302851	ZNF561	Q8N587
ENST00000397762	RAB2B	Q8WUD1
ENST00000373255	MACROH2A2	Q9P0M6
ENST00000320631	EHD1	Q9H4M9
ENST00000413369	CFAP221	Q4G0U5
ENST00000388747	PIP5KL1	Q5T9C9
ENST00000265304	SSBP1	Q04837
ENST00000370192	DPYD	Q12882
ENST00000409746	PSTPIP2	Q9H939
ENST00000315467	GCSH	P23434
ENST00000453372	ZNF562	Q6V9R5
ENST00000164133	PPP2R5B	Q15173
ENST00000258168	BCO1	Q9HAY6
ENST00000247977	FBXL12	Q9NXK8
ENST00000408927	RAP1GDS1	P52306
ENST00000301896	MAJIN	Q3KP22
ENST00000301887	BATF2	Q8N1L9
ENST00000648651	MYO1C	O00159
ENST00000263277	EHD2	Q9NZN4
ENST00000375234	PRXL2C	Q7RTV5
ENST00000246747	ARL2	P36404
ENST00000481138	ZNF782	Q6ZMW2
ENST00000398752	ATP5F1A	P25705
ENST00000354489	MAK	P20794
ENST00000307128	MYOZ2	Q9NPC6
ENST00000288050	PDPR	Q8NCN5
ENST00000379491	GCM2	O75603
ENST00000536163	DENND11	A4D1U4
ENST00000376883	ZFP57	Q9NU63
ENST00000372322	NUTM2G	Q5VZR2
ENST00000342711	CDC42BPG	Q6DT37
ENST00000309395	MOB1B	Q7L9L4
ENST00000435634	EXOSC6	Q5RKV6
ENST00000246802	NOP53	Q9NZM5
ENST00000373768	NDUFA8	P51970
ENST00000373764	MORN5	Q5VZ52
ENST00000421807	INPP5K	Q9BT40
ENST00000370683	FHL1	Q13642
ENST00000417201	RBM18	Q96H35
ENST00000391701	ZNF552	Q9H707
ENST00000335295	HBB	P68871
ENST00000621533	WTAP	Q15007
ENST00000296504	SAP30	O75446
ENST00000216455	PSMA3	P25788
ENST00000367048	ACAT2	Q9BWD1
ENST00000282058	HAUS1	Q96CS2
ENST00000339656	ZNF587	Q96SQ5
ENST00000312026	ZNF417	Q8TAU3
ENST00000336906	HBG2	P69892
ENST00000359562	HAND2	P61296
ENST00000282308	ZNF256	Q9Y2P7
ENST00000237380	MED28	Q9H204
ENST00000396895	HBE1	P02100
ENST00000282041	EPG5	Q9HCE0
ENST00000301336	RILP	Q96NA2
ENST00000311659	UBQLN3	Q9H347
ENST00000380184	UBQLNL	Q8IYU4
ENST00000344641	MRRF	Q96E11
ENST00000265018	FAM184B	Q9ULE4
ENST00000382247	DCAF16	Q9NXF7
ENST00000321394	TCP1	P17987
ENST00000424526	GREB1L	Q9C091
ENST00000251496	NCAPG	Q9BPX3
ENST00000319778	EPC1	Q9H2F5
ENST00000280614	NOCT	Q9UK39
ENST00000367034	MRPL18	Q9H0U6
ENST00000397081	RAPGEF4	Q8WZA2
ENST00000380097	TRIM6	Q9C030
ENST00000640019	MSANTD7	A0A1W2PQ72
ENST00000258888	ALPK3	Q96L96
ENST00000269197	ASXL3	Q9C0F0
ENST00000381697	NUTM2D	Q5VT03
ENST00000306730	AVEN	Q9NQS1
ENST00000260526	ARHGAP29	Q52LW3
ENST00000493763	RPL7L1	Q6DKI1
ENST00000355264	AP3M1	Q9Y2T2
ENST00000651503	MECOM	Q03112
ENST00000330597	HBG1	P69891
ENST00000355431	ARID4A	P29374
ENST00000408925	C6orf226	Q5I0X4
ENST00000523022	CA1	P00915
ENST00000398145	HPS4	Q9NQG7
ENST00000299338	FAM227B	Q96M60
ENST00000372808	GNMT	Q14749
ENST00000397712	SEPTIN10	Q9P0V9
ENST00000371084	PGM1	P36871
ENST00000254719	RPA1	P27694
ENST00000395159	TIMM9	Q9Y5J7
ENST00000304611	PEX6	Q13608
ENST00000318066	UBE2N	P61088
ENST00000251296	IGSF21	Q96ID5
ENST00000371538	COA7	Q96BR5
ENST00000403028	DTWD1	Q8N5C7
ENST00000489418	SLBP	Q14493
ENST00000245479	SOX9	P48436
ENST00000677752	LPIN2	Q92539
ENST00000389554	TBR1	Q16650
ENST00000288071	DDX19B	Q9UMR2
ENST00000537309	STH	Q8IWL8
ENST00000333129	FIGN	Q5HY92
ENST00000265026	MAP3K13	O43283
ENST00000649765	SH3BP1	Q9Y3L3
ENST00000395715	TRPS1	Q9UHF7
ENST00000370238	GCLM	P48507
ENST00000226279	CD38	P28907
ENST00000449076	TESPA1	A2RU30
ENST00000649217	MALT1	Q9UDY8
ENST00000399602	ZNF195	O14628
ENST00000457545	AKR1B15	C9JRZ8
ENST00000559844	SNX1	Q13596
ENST00000359114	NOL12	Q9UGY1
ENST00000302243	DDX19A	Q9NUU7
ENST00000325881	SNX22	Q96L94
ENST00000362010	VEPH1	Q14D04
ENST00000240139	PPP3CC	P48454
ENST00000394422	UTP14A	Q9BVJ6
ENST00000398019	SERPINB7	O75635
ENST00000527482	GLYATL1B	A0A0U1RQE8
ENST00000316763	VRK3	Q8IV63
ENST00000540052	BCORL1	Q5H9F3
ENST00000302279	FNTA	P49354
ENST00000343597	FAM111B	Q6SJ93
ENST00000372627	TCEAL3	Q969E4
ENST00000227451	DTX4	Q9Y2E6
ENST00000493442	FAM199X	Q6PEV8
ENST00000299502	SERPINB2	P05120
ENST00000485511	PPP2R5D	Q14738
ENST00000372588	ESX1	Q8N693
ENST00000270617	ZNF473	Q8WTR7
ENST00000280098	SPOPL	Q6IQ16
ENST00000244711	MEA1	Q16626
ENST00000389208	ASPDH	A6ND91
ENST00000244496	RRP36	Q96EU6
ENST00000259056	GALNT5	Q7Z7M9
ENST00000381657	PLCXD1	Q9NUJ7
ENST00000634258	SZT2	Q5T011
ENST00000599837	CTAG1A	P78358
ENST00000397985	SERPINB8	P50452
ENST00000395326	CRCP	O75575
ENST00000288078	FCSK	Q8N0W3
ENST00000371106	XPNPEP2	O43895
ENST00000522267	PPDPFL	Q8WWR9
ENST00000425202	C19orf81	C9J6K1
ENST00000356892	SASH3	O75995
ENST00000377045	ARAF	P10398
ENST00000504102	SPOP	O43791
ENST00000319217	MPDZ	O75970
ENST00000228641	MYF6	P23409
ENST00000456829	VWA5A	O00534
ENST00000285093	ACAA2	P42765
ENST00000403230	DDX17	Q92841
ENST00000270001	ZFP14	Q9HCL3
ENST00000302516	SF3B3	Q15393
ENST00000398545	CFAP53	Q96M91
ENST00000310396	CPED1	A4D0V7
ENST00000392161	ZFP82	Q8N141
ENST00000523638	ZNF260	Q3ZCT1
ENST00000319006	TALDO1	P37837
ENST00000249042	TST	Q16762
ENST00000591340	ZNF529	Q6P280
ENST00000324068	CAPN6	Q9Y6Q1
ENST00000291823	HIPK4	Q8NE63
ENST00000357949	SERTAD1	Q9UHV2
ENST00000322354	SERTAD3	Q9UJW9
ENST00000423632	TEX53	A0A1B0GU33
ENST00000323666	METAP2	P50579
ENST00000300035	PCLAF	Q15004
ENST00000436752	TEX48	A0A1B0GUV7
ENST00000347162	KLC4	Q9NSK0
ENST00000354926	LUC7L2	Q9Y383
ENST00000374050	ATP6V1G1	O75348
ENST00000318438	SYCN	Q0VAF6
ENST00000410053	CWC22	Q9HCG8
ENST00000248901	CYTH4	Q9UIA0
ENST00000210313	PSMD5	Q16401
ENST00000305879	GTSF1	Q8WW33
ENST00000388752	MRPL2	Q5T653
ENST00000261884	TRIP4	Q15650
ENST00000395386	PHF20L1	A8MW92
ENST00000371317	MCTS1	Q9ULC4
ENST00000332674	MXI1	P50539
ENST00000370202	RWDD3	Q9Y3V2
ENST00000356998	MFNG	O00587
ENST00000240364	FAM117A	Q9C073
ENST00000446160	ANKUB1	A6NFN9
ENST00000285106	CXXC1	Q9P0U4
ENST00000434704	DLX3	O60479
ENST00000258787	MYO1G	B0I1T2
ENST00000373896	PHF19	Q5T6S3
ENST00000271277	CTTNBP2NL	Q9P2B4
ENST00000450136	TRIM32	Q13049
ENST00000298068	HECTD2	Q5U5R9
ENST00000242375	AKR1D1	P51857
ENST00000295924	TIPARP	Q7Z3E1
ENST00000311141	ZFYVE21	Q9BQ24
ENST00000251973	CARD10	Q9BWT7
ENST00000263228	UBE2R2	Q712K3
ENST00000361264	DCAF12	Q5T6F0
ENST00000249014	CDC42EP1	Q00587
ENST00000343150	CTSL	P07711
ENST00000593945	TEAD2	Q15562
ENST00000215886	LGALS2	P05162
ENST00000315870	ING3	Q9NXR8
ENST00000539909	ADK	P55263
ENST00000462322	SMKR1	H3BMG3
ENST00000371809	IFIT1B	Q5T764
ENST00000264230	NOA1	Q8NC60
ENST00000371804	IFIT1	P09914
ENST00000242810	KLHL24	Q6TFL4
ENST00000598418	JOSD2	Q8TAC2
ENST00000342702	WDR20	Q8TBZ3
ENST00000457052	MEIOSIN	C9JSJ3
ENST00000644978	HECW2	Q9P2P5
ENST00000299381	ANAPC16	Q96DE5
ENST00000555633	RAX2	Q96IS3
ENST00000285039	MYO5B	Q9ULV0
ENST00000249071	RAC2	P15153
ENST00000418100	ZNF724	A8MTY0
ENST00000307365	DDIT4	Q9NX09
ENST00000295049	RFTN2	Q52LD8
ENST00000344924	BPGM	P07738
ENST00000360909	DAAM1	Q9Y4D1
ENST00000262127	CEP76	Q8TAP6
ENST00000338961	PTGES2	Q9H7Z7
ENST00000377524	STAM	Q92783
ENST00000450824	CEP131	Q9UPN4
ENST00000314595	POLR2B	P30876
ENST00000216445	CCDC198	Q9NVL8
ENST00000242783	PKN1	Q16512
ENST00000431388	NDUFAF8	A1L188
ENST00000354959	ZNF43	P17038
ENST00000261772	AARS1	P49588
ENST00000360803	GTPBP4	Q9BZE4
ENST00000277517	IDI2	Q9BXS1
ENST00000263390	MED26	O95402
ENST00000300213	CCNDBP1	O95273
ENST00000620804	RIMBP3B	A6NNM3
ENST00000652479	FAM246A	A0A494C0Y3
ENST00000247970	PIN1	Q13526
ENST00000563496	TCF24	Q7RTU0
ENST00000361138	SMC5	Q8IY18
ENST00000309042	REST	Q13127
ENST00000332272	CHST6	Q9GZX3
ENST00000452443	TGM7	Q96PF1
ENST00000305641	LCMT2	O60294
ENST00000037243	GABARAPL2	P60520
ENST00000327787	FAAP100	Q0VG06
ENST00000300086	TERF2IP	Q9NYB0
ENST00000265354	SRF	P11831
ENST00000633875	DUXB	A0A1W2PPF3
ENST00000374767	NIPSNAP3A	Q9UFN0
ENST00000640559	CPHXL	A0A1W2PPM1
ENST00000374762	NIPSNAP3B	Q9BS92
ENST00000649286	AGK	Q53H12
ENST00000317615	PSMG2	Q969U7
ENST00000357849	COPS5	Q92905
ENST00000619162	ANXA8L1	Q5VT79
ENST00000262887	XRCC1	P18887
ENST00000371322	CUL4B	Q13620
ENST00000272519	RALB	P11234
ENST00000298596	STOX1	Q6ZVD7
ENST00000285071	FLCN	Q8NFG4
ENST00000339728	ARL4C	P56559
ENST00000598716	CT45A3	Q8NHU0
ENST00000478722	GPHN	Q9NQX3
ENST00000620654	CT45A6	P0DMU7
ENST00000399892	SEH1L	Q96EE3
ENST00000612907	CT45A2	Q5DJT8
ENST00000283871	HGD	Q93099
ENST00000611660	CT45A8	P0DMV1
ENST00000620704	CT45A9	P0DMV2
ENST00000252050	CUL9	Q8IWT3
ENST00000393630	MON2	Q7Z3U7
ENST00000256001	ACTR3B	Q9P1U1
ENST00000680255	GEMIN8	Q9NWZ8
ENST00000566157	OGFOD1	Q8N543
ENST00000230431	DNPH1	O43598
ENST00000296511	ANXA5	P08758
ENST00000262215	ARFGEF1	Q9Y6D6
ENST00000370388	KHDC1L	Q5JSQ8
ENST00000321153	RPLP2	P05387
ENST00000373585	DDX50	Q9BQ39
ENST00000295588	POGLUT1	Q8NBL1
ENST00000343905	SOWAHD	A6NJG2
ENST00000370370	DPPA5	A6NC42
ENST00000441508	C10orf105	Q8TEF2
ENST00000370367	KHDC3L	Q587J8
ENST00000361575	RPL39	P62891
ENST00000371442	RNF113A	O15541
ENST00000286349	TRIM42	Q8IWZ5
ENST00000370336	DDX43	Q9NXZ2
ENST00000336615	PNPLA2	Q96AD5
ENST00000281156	KHDRBS2	Q5VWX1
ENST00000371431	AKAP14	Q86UN6
ENST00000378392	ANKEF1	Q9NU02
ENST00000285930	AKR1B1	P15121
ENST00000585809	WDR18	Q9BV38
ENST00000230361	GUCA1B	Q9UMX6
ENST00000053468	MRPS10	P82664
ENST00000374412	MDH1B	Q5I0G3
ENST00000371410	NKAP	Q8N5F7
ENST00000302445	KARS1	Q15046
ENST00000339374	METTL17	Q9H7H0
ENST00000268717	COPS3	Q9UNS2
ENST00000331552	NR2C2AP	Q86WQ0
ENST00000373574	WDR38	Q5JTN6
ENST00000525077	CRACR2B	Q8N4Y2
ENST00000369063	RTN4IP1	Q8WWV3
ENST00000648994	GAN	Q9H2C0
ENST00000324001	PRX	Q9BXM0
ENST00000369046	QRSL1	Q9H0R6
ENST00000329970	GTF3C6	Q969F1
ENST00000389022	NT5M	Q9NPB1
ENST00000646124	LZTR1	Q8N653
ENST00000268711	MED9	Q9NWA0
ENST00000358656	ZNF707	Q96C28
ENST00000265022	DGKG	P49619
ENST00000441448	RPF2	Q9H7B2
ENST00000225688	RASD1	Q9Y272
ENST00000238558	GSC	P56915
ENST00000343526	TRIM24	O15164
ENST00000367166	TFB1M	Q8WVM0
ENST00000542437	CCDC166	P0CW27
ENST00000341319	KLHL6	Q8WZ60
ENST00000253788	RPL27	P61353
ENST00000267838	LYSMD2	Q8IV50
ENST00000243498	EXOSC9	Q06265
ENST00000397560	KDM7A	Q6ZMT4
ENST00000400331	MACC1	Q6ZN28
ENST00000338033	MAPK15	Q8TD08
ENST00000380062	IFT74	Q96LB3
ENST00000274026	CCNA2	P20248
ENST00000388913	FAM83H	Q6ZRV2
ENST00000228347	POLR3B	Q9NW08
ENST00000506447	CEP192	Q8TEP8
ENST00000260947	BARD1	Q99728
ENST00000297534	FMC1	Q96HJ9
ENST00000611875	NPRL3	Q12980
ENST00000259895	GTF2H4	Q92759
ENST00000225174	PPIF	P30405
ENST00000322028	POLR2L	P62875
ENST00000412716	DAZAP2	Q15038
ENST00000372336	ZCCHC24	Q8N2G6
ENST00000252951	HBZ	P02008
ENST00000249636	PIAS1	O75925
ENST00000262570	CHCHD3	Q9NX63
ENST00000264499	BBS7	Q8IWZ6
ENST00000290295	HOXB13	Q92826
ENST00000356815	HBM	Q6B0K9
ENST00000259881	PSORS1C1	Q9UIG5
ENST00000378444	BCOR	Q6W2J9
ENST00000359202	FTHL17	Q9BXU8
ENST00000305105	ZNHIT1	O43257
ENST00000251595	HBA2	P69905
ENST00000634648	CENPVL2	P0DPI3
ENST00000602548	CENPVL1	A0A0U1RR11
ENST00000340438	GSPT2	Q8IYD1
ENST00000417339	CENPVL3	A0A0U1RRI6
ENST00000320868	HBA1	P69905
ENST00000199708	HBQ1	P09105
ENST00000332395	DDX28	Q9NUL7
ENST00000395906	FBXW10B	O95170
ENST00000268148	DET1	Q7L5Y6
ENST00000610704	ZNF282	Q9UDV7
ENST00000442995	HYPK	Q9NX55
ENST00000316273	BCAT2	O15382
ENST00000356493	STOML2	Q9UJZ1
ENST00000311083	CSRP2	Q16527
ENST00000553612	GTF2A1	P52655
ENST00000326505	B3GNT5	Q9BYG0
ENST00000263278	HSD17B14	Q9BPX1
ENST00000590202	ZNF519	Q8TB69
ENST00000256383	EIF2S1	P05198
ENST00000221403	DHDH	Q9UQ10
ENST00000322813	ATOSB	Q7L5A3
ENST00000496613	DENND2A	Q9ULE3
ENST00000243052	PDE1B	Q01064
ENST00000348370	RNF111	Q6ZNA4
ENST00000216446	PLEK2	Q9NYT0
ENST00000380534	SAXO1	Q8IYX7
ENST00000410062	UBE2E3	Q969T4
ENST00000380527	RRAGA	Q7L523
ENST00000331825	FTL	P02792
ENST00000286639	BATF	Q16520
ENST00000355520	OPHN1	O60890
ENST00000475153	ZNF398	Q8TD17
ENST00000292841	ZNF585A	Q6P3V2
ENST00000323578	CHID1	Q9BWS9
ENST00000238508	SERPINB10	P48595
ENST00000423855	RNPC3	Q96LT9
ENST00000335272	PITPNB	P48739
ENST00000434397	SPIN2B	Q9BPZ2
ENST00000242317	DNAI1	Q9UI46
ENST00000341285	FBXL5	Q9UKA1
ENST00000532828	ZNF585B	Q52M93
ENST00000652555	FBXW8	Q8N3Y1
ENST00000356994	SCRIB	Q14160
ENST00000347757	SSX5	O60225
ENST00000306121	SNX7	Q9UNH6
ENST00000298767	WAPL	Q7Z5K2
ENST00000374888	ZXDB	P98169
ENST00000392455	CCDC50	Q8IVM0
ENST00000374900	FAAH2	Q6GMR7
ENST00000442628	NRBP2	Q9NSY0
ENST00000450525	THRA	P10827
ENST00000378959	RPP25L	Q8N5L8
ENST00000551556	SOCS2	O14508
ENST00000404801	ZNF792	Q3KQV3
ENST00000371674	UBE2V1	Q13404
ENST00000302326	MN1	Q10571
ENST00000260682	CYP2C9	P11712
ENST00000259632	DCTN3	O75935
ENST00000395209	DRP2	Q13474
ENST00000392993	GK5	Q6ZS86
ENST00000216225	RBX1	P62877
ENST00000278612	NPAT	Q14207
ENST00000371270	CYP2C8	P10632
ENST00000615648	EPPK1	P58107
ENST00000269499	ZCCHC2	Q9C0B9
ENST00000422728	FAM200B	P0CF97
ENST00000352689	MKLN1	Q9UL63
ENST00000325318	DYNLT2B	Q8WW35
ENST00000340281	ZNF326	Q5BKZ1
ENST00000322349	EEA1	Q15075
ENST00000231887	EHHADH	Q08426
ENST00000393084	C11orf65	Q8NCR3
ENST00000256649	TRIM45	Q9H8W5
ENST00000371224	ALDH18A1	P54886
ENST00000298832	TTLL5	Q6EMB2
ENST00000403751	GTF2A1L	Q9UNN4
ENST00000260382	LRRC49	Q8IUZ0
ENST00000265016	BST1	Q10588
ENST00000644036	SMARCB1	Q12824
ENST00000295131	ZSWIM2	Q8NEG5
ENST00000676266	VARS2	Q5ST30
ENST00000369448	TENT5C	Q5VWP2
ENST00000378842	GALT	P07902
ENST00000409685	FAM124B	Q9H5Z6
ENST00000425248	COPG2	Q9UBF2
ENST00000343518	POTEH	Q6S545
ENST00000226444	SULT1E1	P49888
ENST00000322583	PRR18	Q8N4B5
ENST00000304298	HSPB2	Q16082
ENST00000313028	PARP10	Q53GL7
ENST00000278601	C11orf52	Q96A22
ENST00000611217	POTEB3	A0JP26
ENST00000369522	SYCP1	Q15431
ENST00000276202	DOCK11	Q5JSL3
ENST00000431993	HSFX3	A0A1B0GWH4
ENST00000398344	DDT	P30046
ENST00000358697	ZXDA	P98168
ENST00000322886	E2F7	Q96AV8
ENST00000325250	MAGEB18	Q96M61
ENST00000261530	GPATCH2L	Q9NWQ4
ENST00000379034	MAGEB6	Q8N7X4
ENST00000602297	MAGEB5	Q9BZ81
ENST00000369077	MCMBP	Q9BTE3
ENST00000376874	RILPL1	Q5EBL4
ENST00000314067	IFT43	Q96FT9
ENST00000440460	DIXDC1	Q155Q3
ENST00000570508	APOBEC3A	P31941
ENST00000526991	CHMP1B	Q7LBR1
ENST00000377470	SPATC1	Q76KD6
ENST00000580243	TSHZ1	Q6ZSZ6
ENST00000397299	JMJD7	P0C870
ENST00000252136	TRMT2A	Q8IZ69
ENST00000329153	PLEKHH1	Q9ULM0
ENST00000369042	BEND3	Q5T5X7
ENST00000648915	EIF2B5	Q13144
ENST00000431877	ITPRID2	P28290
ENST00000336233	LIPA	P38571
ENST00000618853	OPLAH	O14841
ENST00000393047	NKAPD1	Q6ZUT1
ENST00000504148	TIMM8B	Q9Y5J9
ENST00000645353	TBL1X	O60907
ENST00000368888	PIP5K1A	Q99755
ENST00000652536	PREP	P48147
ENST00000372097	GTF3C5	Q9Y5Q8
ENST00000314606	FARSA	Q9Y285
ENST00000398712	SHARPIN	Q9H0F6
ENST00000306984	MPLKIP	Q8TAP9
ENST00000547525	WSCD2	Q2TBF2
ENST00000261783	ARG2	P78540
ENST00000369443	GDAP2	Q9NXN4
ENST00000280358	TEX12	Q9BXU0
ENST00000674063	PIK3CB	P42338
ENST00000464506	RAB9A	P51151
ENST00000371818	IFIT3	O14879
ENST00000323662	WDR97	A6NE52
ENST00000346183	NFATC3	Q12968
ENST00000320955	SPTBN5	Q9NRC6
ENST00000347708	HGH1	Q9BTY7
ENST00000334306	SOWAHB	A6NEL2
ENST00000586534	RAD23A	P54725
ENST00000349139	WDR3	Q9UNX4
ENST00000367178	SCAF8	Q9UPN6
ENST00000316939	GADD45GIP1	Q8TAE8
ENST00000222574	HBP1	O60381
ENST00000356244	RANGAP1	P46060
ENST00000340096	OFD1	O75665
ENST00000237654	CCNI	Q14094
ENST00000381346	RDH11	Q8TC12
ENST00000374103	OGDHL	Q9ULD0
ENST00000473183	ESRP2	Q9H6T0
ENST00000261868	EIF3J	O75822
ENST00000368905	SCNM1	Q9BWG6
ENST00000156109	GPKOW	Q92917
ENST00000243314	MAGEA9	P43362
ENST00000551171	RDH12	Q96NR8
ENST00000325599	SHQ1	Q6PI26
ENST00000430448	CT47A10	Q5JQC4
ENST00000297375	EN2	P19622
ENST00000552283	NUP37	Q8NFH4
ENST00000676107	CILK1	Q9UPZ9
ENST00000312428	DNAH7	Q8WXX0
ENST00000417256	CT47A9	Q5JQC4
ENST00000357685	BCO2	Q9BYV7
ENST00000457977	CT47A8	Q5JQC4
ENST00000368328	CENPW	Q5EE01
ENST00000419194	CT47A6	Q5JQC4
ENST00000258829	NKX2-8	O15522
ENST00000255613	KMT5C	Q86Y97
ENST00000439466	CT47A5	Q5JQC4
ENST00000361487	PAX9	P55771
ENST00000415858	CT47A4	Q5JQC4
ENST00000323206	TMEM102	Q8N9M5
ENST00000441330	CT47A3	Q5JQC4
ENST00000261681	PALS1	Q8N3R9
ENST00000458218	CT47A2	Q5JQC4
ENST00000598963	HSFX2	Q9UBD0
ENST00000391440	RTL8B	Q17RB0
ENST00000257013	RTL8C	A6ZKI3
ENST00000335693	SUGCT	Q9HAC7
ENST00000370775	RTL8A	Q9BWD3
ENST00000280362	PTS	Q03393
ENST00000423661	ETDB	P0DPP9
ENST00000326529	COX6B2	Q6YFQ2
ENST00000293829	FGF11	Q92914
ENST00000456849	PAPSS2	O95340
ENST00000424985	GARIN5B	Q8N5Q1
ENST00000370766	ZNF75D	P51815
ENST00000427686	ETDA	Q3ZM63
ENST00000635820	ETDC	A0A1B0GVM5
ENST00000431016	PCYT1A	P49585
ENST00000523731	INTS8	Q75QN2
ENST00000339249	ZNF449	Q6P9G9
ENST00000445946	KLLN	B2CW77
ENST00000379341	PRDX4	Q13162
ENST00000279873	ARID5B	Q14865
ENST00000216442	ATP6V1D	Q9Y5K8
ENST00000373100	SGK2	Q9HBY8
ENST00000299432	MSS51	Q4VC12
ENST00000640888	LIAS	O43766
ENST00000261520	ICE2	Q659A1
ENST00000342697	TP53INP1	Q96A56
ENST00000332439	CYB5D1	Q6P9G0
ENST00000263997	SLC7A6OS	Q96CW6
ENST00000310421	VCPIP1	Q96JH7
ENST00000344063	RPL28	P46779
ENST00000397298	MRPL23	Q16540
ENST00000303731	TRAPPC1	Q9Y5R8
ENST00000372050	RALGDS	Q12967
ENST00000264552	UBE2S	Q16763
ENST00000261819	ANAPC5	Q9UJX4
ENST00000360663	PPP3CB	P16298
ENST00000379303	ACOT9	Q9Y305
ENST00000425675	ISOC2	Q96AB3
ENST00000268130	WDR93	Q6P2C0
ENST00000303904	COPS6	Q7L5N1
ENST00000341735	MESP2	Q0VG99
ENST00000316423	UGDH	O60701
ENST00000381458	TGM3	Q08188
ENST00000262430	MLYCD	O95822
ENST00000526355	GUCY1A2	P33402
ENST00000372040	GBGT1	Q8N5D6
ENST00000202625	TGM6	O95932
ENST00000262932	CNPY4	Q8N129
ENST00000338754	TPST2	O60704
ENST00000336454	CDC14A	Q9UNH5
ENST00000379211	CXorf58	Q96LI9
ENST00000398075	MBLAC1	A4D2B0
ENST00000393306	OSGIN1	Q9UJX0
ENST00000325421	ZNF579	Q8NAF0
ENST00000563694	CNTROB	Q8N137
ENST00000619998	GGTLC3	B5MD39
ENST00000221665	FIZ1	Q96SL8
ENST00000301073	ZNF524	Q96C55
ENST00000311630	FBXO45	P0C2W1
ENST00000325351	ZNF784	Q8NCA9
ENST00000228740	LTA4H	P09960
ENST00000325333	ZNF580	Q9UK33
ENST00000264380	PIKFYVE	Q9Y2I7
ENST00000381342	SNRPB	P14678
ENST00000270451	ZNF581	Q9P0T4
ENST00000316937	TRAPPC14	Q8WVR3
ENST00000216774	SRP54	P61011
ENST00000369534	MPP1	Q00013
ENST00000378553	DNAAF1	Q8NEP3
ENST00000370345	SEC31B	Q9NQW1
ENST00000367123	SRGAP2C	P0DJJ0
ENST00000619918	RIMBP3	Q9UFD9
ENST00000652395	FAM246B	A0A494C0N9
ENST00000586790	CCDC106	Q9BWC9
ENST00000372022	SURF6	O75683
ENST00000315906	ADAD2	Q8NCV1
ENST00000620016	H2AB1	P0C5Y9
ENST00000610495	F8A1	P23610
ENST00000292377	GPC2	Q8N158
ENST00000394876	TRMT10A	Q8TBZ6
ENST00000521198	SGK3	Q96BR1
ENST00000305135	YEATS2	Q9ULM3
ENST00000270460	EPN1	Q9Y6I3
ENST00000537097	GPRASP1	Q5JY77
ENST00000336418	AP3S2	P59780
ENST00000380183	ALOX15B	O15296
ENST00000336338	SPAG17	Q6Q759
ENST00000292330	PPP1R35	Q8TAP8
ENST00000332375	SPACDR	Q8IZ16
ENST00000343730	MED22	Q15528
ENST00000457056	GPRASP3	Q6PI77
ENST00000332836	NLRP9	Q7RTR0
ENST00000341750	RFPL4AL1	F8VTS6
ENST00000450536	REPS1	Q96D71
ENST00000299163	HIF1AN	Q9NWT6
ENST00000647874	ALOX12B	O75342
ENST00000424848	CDK6	Q00534
ENST00000369466	TTF2	Q9UNY4
ENST00000527733	USP47	Q96K76
ENST00000541682	HES7	Q9BYE0
ENST00000372106	NXT2	Q9NPJ8
ENST00000296257	SENP2	Q9HC62
ENST00000357484	ARPIN	Q7Z6K5
ENST00000252288	GAMT	Q14353
ENST00000238616	NEK9	Q8TD19
ENST00000323345	RPL7A	P62424
ENST00000422365	MCMDC2	Q4G0Z9
ENST00000263713	EPB41L5	Q9HCM4
ENST00000257832	ELF5	Q9UKW6
ENST00000311916	TWNK	Q96RR1
ENST00000290691	RGL4	Q8IZJ4
ENST00000371964	SURF2	Q15527
ENST00000262879	RALGAPB	Q86X10
ENST00000341976	ZNF70	Q9UC06
ENST00000248948	VPREB3	Q9UKI3
ENST00000233078	DAZAP1	Q96EP5
ENST00000350302	FBXO25	Q8TCJ0
ENST00000307546	MAGI3	Q5TCQ9
ENST00000476287	FAM120B	Q96EK7
ENST00000243903	ACTR5	Q9H9F9
ENST00000619208	PDZD7	Q9H5P4
ENST00000392379	BDH1	Q02338
ENST00000357266	FKBP5	Q13451
ENST00000368918	GABPB2	Q8TAK5
ENST00000518817	PYDC2	Q56P42
ENST00000585675	C19orf25	Q9UFG5
