Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000296420	EMCN	Q9ULC0
ENST00000253801	G6PC1	P35575
ENST00000367963	MOXD1	Q6UVY6
ENST00000426546	CCDC107	Q8WV48
ENST00000295452	GABRG1	Q8N1C3
ENST00000444659	DTNA	Q9Y4J8
ENST00000273905	SLC10A6	Q3KNW5
ENST00000240285	RDH10	Q8IZV5
ENST00000373779	PTPRU	Q92729
ENST00000310045	DSEL	Q8IZU8
ENST00000360151	NPIPA5	E9PKD4
ENST00000450689	ELAPOR2	A8MWY0
ENST00000313578	AQP11	Q8NBQ7
ENST00000216416	CNIH1	O95406
ENST00000357182	ZMYM6	O95789
ENST00000338513	GJB5	O95377
ENST00000263321	TYR	P14679
ENST00000336308	STARD3	Q14849
ENST00000287295	AIFM1	O95831
ENST00000341084	RNF19A	Q9NV58
ENST00000302548	GPR82	Q96P67
ENST00000650309	COX7B	P24311
ENST00000393760	ZDHHC16	Q969W1
ENST00000353704	CREB3	O43889
ENST00000397778	SLC66A2	Q8N2U9
ENST00000260408	ADAM10	O14672
ENST00000217159	SLCO4A1	Q96BD0
ENST00000328886	TMIGD1	Q6UXZ0
ENST00000370501	NTSR1	P30989
ENST00000262300	PKMYT1	Q99640
ENST00000534061	NAALAD2	Q9Y3Q0
ENST00000495186	EBP	Q15125
ENST00000318782	PAQR4	Q8N4S7
ENST00000360586	WDHD1	O75717
ENST00000373091	GRIK3	Q13003
ENST00000445369	CLDN9	O95484
ENST00000328796	CLDN6	P56747
ENST00000267115	TMBIM6	P55061
ENST00000298815	ARHGAP42	A6NI28
ENST00000588408	CNTD1	Q8N815
ENST00000480796	ASB11	Q8WXH4
ENST00000260649	SLC3A1	Q07837
ENST00000333590	PIGA	P37287
ENST00000503771	TMEM158	Q8WZ71
ENST00000341959	OR2S2	Q9NQN1
ENST00000474879	LMF2	Q9BU23
ENST00000422730	PRAC2	D3DTV9
ENST00000286953	ATP5MJ	P56378
ENST00000614891	MAL2	Q969L2
ENST00000523207	KCNB2	Q92953
ENST00000304936	OR2C1	O95371
ENST00000330891	BEST3	Q8N1M1
ENST00000319172	TMEM39A	Q9NV64
ENST00000372990	RHBDL2	Q9NX52
ENST00000242839	ATP7B	P35670
ENST00000380833	CLCN4	P51793
ENST00000494664	TIMMDC1	Q9NPL8
ENST00000264360	PCDH10	Q9P2E7
ENST00000395693	SCO2	O43819
ENST00000275198	TAAR6	Q96RI8
ENST00000371506	ENTPD8	Q5MY95
ENST00000357525	PLN	P26678
ENST00000368468	MAN1A1	P33908
ENST00000650285	IGF1R	P08069
ENST00000615891	AP5S1	Q9NUS5
ENST00000515673	RNF150	Q9ULK6
ENST00000406427	PNPLA7	Q6ZV29
ENST00000269195	GALNT1	Q10472
ENST00000428216	MAVS	Q7Z434
ENST00000361582	DZIP3	Q86Y13
ENST00000234301	COX7A2L	O14548
ENST00000392593	PLD4	Q96BZ4
ENST00000315683	OR4L1	Q8NH43
ENST00000315519	OR11H6	Q8NGC7
ENST00000304411	GPR27	Q9NS67
ENST00000316249	KCNG2	Q9UJ96
ENST00000296129	CDCP1	Q9H5V8
ENST00000649934	LMBRD1	Q9NUN5
ENST00000264246	CD80	P33681
ENST00000263317	NOX4	Q9NPH5
ENST00000644641	SLC18A2	Q05940
ENST00000345046	BCAP31	P51572
ENST00000328434	COA3	Q9Y2R0
ENST00000218104	ABCD1	P33897
ENST00000374848	PGAP4	Q9BRR3
ENST00000284674	GPR26	Q8NDV2
ENST00000361971	PLXNB3	Q9ULL4
ENST00000275227	SLC18B1	Q6NT16
ENST00000296861	TNFRSF21	O75509
ENST00000283228	PTPRR	Q15256
ENST00000355044	ATRNL1	Q5VV63
ENST00000393775	IGSF11	Q5DX21
ENST00000342280	GJA4	P35212
ENST00000380055	LRRC19	Q9H756
ENST00000251871	MED17	Q9NVC6
ENST00000334983	CMTM7	Q96FZ5
ENST00000354200	TBC1D20	Q96BZ9
ENST00000315765	HEPHL1	Q6MZM0
ENST00000409977	VSTM5	A8MXK1
ENST00000618236	CLDN5	O00501
ENST00000367931	TAAR2	Q9P1P5
ENST00000370086	SSR4	P51571
ENST00000254765	POPDC3	Q9HBV1
ENST00000521580	SMIM12	Q96EX1
ENST00000644252	DSE	Q9UL01
ENST00000525815	SLC35F2	Q8IXU6
ENST00000400788	TMEM242	Q9NWH2
ENST00000426216	ATP9B	O43861
ENST00000285238	ABCC3	O15438
ENST00000330953	CCR4	P51679
ENST00000296529	TMEM144	Q7Z5S9
ENST00000302190	SDC2	P34741
ENST00000064780	RELT	Q969Z4
ENST00000321660	GJD4	Q96KN9
ENST00000257637	TMEM243	Q9BU79
ENST00000409520	TRABD2A	Q86V40
ENST00000378402	PKHD1L1	Q86WI1
ENST00000305494	TMEM135	Q86UB9
ENST00000421351	PERP	Q96FX8
ENST00000393913	EVA1A	Q9H8M9
ENST00000367463	UST	Q9Y2C2
ENST00000320704	OR6S1	Q8NH40
ENST00000367341	RAET1L	Q5VY80
ENST00000344327	TRPC6	Q9Y210
ENST00000370060	L1CAM	P32004
ENST00000261600	THOC1	Q96FV9
ENST00000621082	SHISA8	B8ZZ34
ENST00000298681	SLC39A2	Q9NP94
ENST00000262213	TRAM1	Q15629
ENST00000684488	XKR3	Q5GH77
ENST00000398004	SLC35E3	Q7Z769
ENST00000301263	LY6D	Q14210
ENST00000377561	CNTNAP3B	Q96NU0
ENST00000376351	GPR158	Q5T848
ENST00000261892	SLC24A1	O60721
ENST00000369982	TMEM187	Q14656
ENST00000525899	GJB7	Q6PEY0
ENST00000305991	SLN	O00631
ENST00000264234	UPK1B	O75841
ENST00000295756	TRAT1	Q6PIZ9
ENST00000253122	SLC6A8	P48029
ENST00000409652	APOL6	Q9BWW8
ENST00000358502	APOL2	Q9BQE5
ENST00000361726	GJB1	P08034
ENST00000372435	PRPS1	P60891
ENST00000329582	IL20RB	Q6UXL0
ENST00000403662	CSF2RB	P32927
ENST00000286355	ADCY8	P40145
ENST00000447544	CD36	P16671
ENST00000652477	LYNX1	P0DP58
ENST00000492406	SLC35A5	Q9BS91
ENST00000651716	GPR101	Q96P66
ENST00000645534	SLC52A3	Q9NQ40
ENST00000374270	SUSD1	Q6UWL2
ENST00000308478	LRRN3	Q9H3W5
ENST00000371250	PLPP3	O14495
ENST00000299882	TMPRSS5	Q9H3S3
ENST00000344209	ILDR1	Q86SU0
ENST00000371172	OPALIN	Q96PE5
ENST00000298912	CLMN	Q96JQ2
ENST00000319560	TMEM31	Q5JXX7
ENST00000293261	TMEM143	Q96AN5
ENST00000594199	SLC25A53	Q5H9E4
ENST00000376327	PLP2	Q04941
ENST00000453097	SLC4A8	Q2Y0W8
ENST00000570646	HMOX2	P30519
ENST00000330432	OPRM1	P35372
ENST00000297784	TMC1	Q8TDI8
ENST00000265840	ELMOD1	Q8N336
ENST00000556573	TMEM179	Q6ZVK1
ENST00000615541	TMEM265	A0A087WTH1
ENST00000389567	ESYT3	A0FGR9
ENST00000377311	TMEM252	Q8N6L7
ENST00000312814	TMEM168	Q9H0V1
ENST00000274093	GLRA3	O75311
ENST00000622235	SCARF2	Q96GP6
ENST00000371384	FAM210B	Q96KR6
ENST00000563588	PHKG2	P15735
ENST00000259512	DERL1	Q9BUN8
ENST00000533854	CACNG5	Q9UF02
ENST00000318663	ORAI3	Q9BRQ5
ENST00000238936	MFSD13A	Q14CX5
ENST00000297679	HSD3B7	Q9H2F3
ENST00000651296	DSCAML1	Q8TD84
ENST00000222374	CADM4	Q8NFZ8
ENST00000257694	PNPLA8	Q9NP80
ENST00000215095	STX1B	P61266
ENST00000383657	HACD2	Q6Y1H2
ENST00000323022	CACNA1F	O60840
ENST00000305798	TSPAN5	P62079
ENST00000055335	PPP1R3F	Q6ZSY5
ENST00000371601	NPDC1	Q9NQX5
ENST00000298966	SMCO4	Q9NRQ5
ENST00000355097	ENTPD2	Q9Y5L3
ENST00000313843	STX4	Q12846
ENST00000296533	NPY1R	P25929
ENST00000371226	OMA1	Q96E52
ENST00000316185	SLC2A11	Q9BYW1
ENST00000413619	TMEM210	A6NLX4
ENST00000335565	SLITRK2	Q9H156
ENST00000235345	SLC35D1	Q9NTN3
ENST00000340093	PLAUR	Q03405
ENST00000378628	PRRG1	O14668
ENST00000297405	CSMD3	Q7Z407
ENST00000394975	VKORC1	Q9BQB6
ENST00000485303	NECTIN3	Q9NQS3
ENST00000343666	TMEM203	Q969S6
ENST00000673835	SLC34A3	Q8N130
ENST00000269143	AFG3L2	Q9Y4W6
ENST00000301258	PSCA	O43653
ENST00000646441	EFNB2	P52799
ENST00000392250	DPY19L3	Q6ZPD9
ENST00000536845	SEMA6D	Q8NFY4
ENST00000366756	DLL1	O00548
ENST00000337979	STX3	Q13277
ENST00000270066	SMG9	Q9H0W8
ENST00000371328	FAM209A	Q5JX71
ENST00000371325	FAM209B	Q5JX69
ENST00000380490	ALOX5AP	P20292
ENST00000362032	SUCNR1	Q9BXA5
ENST00000301466	SOAT2	O75908
ENST00000398250	PLPP4	Q5VZY2
ENST00000349752	GALNT14	Q96FL9
ENST00000317968	PDLIM5	Q96HC4
ENST00000292907	COX7A1	P24310
ENST00000262138	CACNG4	Q9UBN1
ENST00000595464	C5AR2	Q9P296
ENST00000305249	TACR1	P25103
ENST00000217957	VSIG1	Q86XK7
ENST00000373031	TNMD	Q9H2S6
ENST00000336356	LRAT	O95237
ENST00000355773	SLC17A5	Q9NRA2
ENST00000392977	ANO4	Q32M45
ENST00000392650	SDK2	Q58EX2
ENST00000226021	CACNG1	Q06432
ENST00000498165	PPM1L	Q5SGD2
ENST00000312251	NAGPA	Q9UK23
ENST00000396879	CATSPER2	Q96P56
ENST00000233969	SLC9A2	Q9UBY0
ENST00000478300	SYNPR	Q8TBG9
ENST00000358395	RNF24	Q9Y225
ENST00000315962	TRIM55	Q9BYV6
ENST00000358691	HELZ	P42694
ENST00000303924	HAS2	Q92819
ENST00000234827	TCEANC2	Q96MN5
ENST00000296582	TMEM184C	Q9NVA4
ENST00000299335	COX11	Q9Y6N1
ENST00000341267	DLK1	P80370
ENST00000186436	TMEM131	Q92545
ENST00000366773	ERMARD	Q5T6L9
ENST00000268389	IGSF6	O95976
ENST00000246548	UBA2	Q9UBT2
ENST00000295317	RNF149	Q8NC42
ENST00000367419	GINM1	Q9NU53
ENST00000367474	SAMD5	Q5TGI4
ENST00000275230	SLC2A12	Q8TD20
ENST00000229708	ULBP1	Q9BZM6
ENST00000338566	NPY5R	Q15761
ENST00000227348	CRTAM	O95727
ENST00000674939	NPBWR1	P48145
ENST00000642412	A4GALT	Q9NPC4
ENST00000341901	SBK1	Q52WX2
ENST00000424479	PLPP5	Q8NEB5
ENST00000393366	ATP5MC1	P05496
ENST00000359775	ZDHHC14	Q8IZN3
ENST00000371065	LEPROT	O15243
ENST00000377647	SPATA31A1	Q5TZJ5
ENST00000374228	SLC46A2	Q9BY10
ENST00000651257	CACHD1	Q5VU97
ENST00000259392	SLC31A2	O15432
ENST00000277309	OR1K1	Q8NGR3
ENST00000175091	LAPTM4A	Q15012
ENST00000370608	MCOLN2	Q8IZK6
ENST00000448775	CLMP	Q9H6B4
ENST00000538922	CD19	P15391
ENST00000389048	ALK	Q9UM73
ENST00000373647	RABGAP1	Q9Y3P9
ENST00000352397	CYB5R3	P00387
ENST00000357847	AIG1	Q9NVV5
ENST00000359240	ADAM29	Q9UKF5
ENST00000263160	SLC17A6	Q9P2U8
ENST00000371481	FFAR4	Q5NUL3
ENST00000557677	OR4N2	Q8NGD1
ENST00000296525	ASB5	Q8WWX0
ENST00000431156	TTI2	Q6NXR4
ENST00000358864	TMC2	Q8TDI7
ENST00000370742	ADGRL4	Q9HBW9
ENST00000278550	TENM4	Q6N022
ENST00000357771	GJA9	P57773
ENST00000380342	CLTRN	Q9HBJ8
ENST00000375026	TMEM225	Q6GV28
ENST00000541814	CLDN24	A6NM45
ENST00000311008	SPNS1	Q9H2V7
ENST00000305366	TM4SF1	P30408
ENST00000652691	SPN	P16150
ENST00000371571	KCNG1	Q9UIX4
ENST00000306901	CHRNA7	P36544
ENST00000392676	ABCA5	Q8WWZ7
ENST00000598409	SMIM17	P0DL12
ENST00000392708	STT3A	P46977
ENST00000256545	EMC7	Q9NPA0
ENST00000316549	SLC9A9	Q8IVB4
ENST00000511685	TENM3	Q9P273
ENST00000308893	TAOK2	Q9UL54
ENST00000369878	CNNM2	Q9H8M5
ENST00000264027	SC5D	O75845
ENST00000267750	EMC4	Q5J8M3
ENST00000651419	EDNRA	P25101
ENST00000342232	JPH1	Q9HDC5
ENST00000525144	KIRREL3	Q8IZU9
ENST00000369815	ATP5MK	Q96IX5
ENST00000427197	SLC35G1	Q2M3R5
ENST00000352732	ABHD2	P08910
ENST00000648936	SGCE	O43556
ENST00000360388	SLC35F1	Q5T1Q4
ENST00000424486	TMEM100	Q9NV29
ENST00000370757	PTGFR	P43088
ENST00000369352	GJA10	Q969M2
ENST00000335875	SLC6A16	Q9GZN6
ENST00000370812	PIGK	Q92643
ENST00000689035	SUN2	Q9UH99
ENST00000278903	EI24	O14681
ENST00000371692	DIPK1B	Q5VUD6
ENST00000222693	CAV2	P51636
ENST00000244623	OR2B6	P58173
ENST00000621218	PLP1	P60201
ENST00000309383	BRSK1	Q8TDC3
ENST00000258436	MFSD9	Q8NBP5
ENST00000355085	C5AR1	P21730
ENST00000230256	UNC93A	Q86WB7
ENST00000369947	HTR1B	P28222
ENST00000264047	SLC5A7	Q9GZV3
ENST00000290079	TMEM141	Q96I45
ENST00000284288	PANX3	Q96QZ0
ENST00000413302	P2RX6	O15547
ENST00000406256	GDPD3	Q7L5L3
ENST00000361618	MFAP3L	O75121
ENST00000280527	CRIM1	Q9NZV1
ENST00000323906	CD37	P11049
ENST00000603872	C20orf141	Q9NUB4
ENST00000681075	SLC16A8	O95907
ENST00000380585	TMEM239	Q8WW34
ENST00000331437	TMEM121B	Q9BXQ6
ENST00000331113	KCND2	Q9NZV8
ENST00000317446	MAMDC4	Q6UXC1
ENST00000405709	IMMP2L	Q96T52
ENST00000281456	SLC25A4	P12235
ENST00000338728	DCBLD1	Q8N8Z6
ENST00000442697	DNAJB14	Q8TBM8
ENST00000373606	MANBAL	Q9NQG1
ENST00000412401	TMEM182	Q6ZP80
ENST00000446465	SLC35G2	Q8TBE7
ENST00000369750	TPBG	Q13641
ENST00000481272	FSD1L	Q9BXM9
ENST00000194130	SLC13A1	Q9BZW2
ENST00000227155	CD82	P27701
ENST00000570682	GPR139	Q6DWJ6
ENST00000397764	SMIM30	A4D0T7
ENST00000317716	CDHR3	Q6ZTQ4
ENST00000366834	GPR31	O00270
ENST00000176643	ALDH3A2	P51648
ENST00000085219	CD22	P20273
ENST00000415807	FNDC3B	Q53EP0
ENST00000261789	TM9SF1	O15321
ENST00000339917	TSSK4	Q6SA08
ENST00000543880	IZUMO3	Q5VZ72
ENST00000307765	RXFP1	Q9HBX9
ENST00000327809	FFAR3	O14843
ENST00000422840	GLG1	Q92896
ENST00000318596	SLC25A42	Q86VD7
ENST00000259939	RNF144B	Q7Z419
ENST00000264382	SI	P14410
ENST00000434824	RNF148	Q8N7C7
ENST00000429036	TMEM74B	Q9NUR3
ENST00000344419	IYD	Q6PHW0
ENST00000368919	SLC22A16	Q86VW1
ENST00000323716	ARMC10	Q8N2F6
ENST00000286371	ATP1B3	P54709
ENST00000426077	TMEM185B	Q9H7F4
ENST00000550402	CMKLR1	Q99788
ENST00000533293	LTB4R2	Q9NPC1
ENST00000345363	LTB4R	Q15722
ENST00000357232	DCHS2	Q6V1P9
ENST00000334567	TMEM212	A6NML5
ENST00000357731	NEGR1	Q7Z3B1
ENST00000399903	PTPRA	P18433
ENST00000336898	GDPD5	Q8WTR4
ENST00000378555	PODXL	O00592
ENST00000400000	VAPA	Q9P0L0
ENST00000517870	SHISAL2A	Q6UWV7
ENST00000309979	NDST2	P52849
ENST00000198801	MOGAT2	Q3SYC2
ENST00000299314	GNPTAB	Q3T906
ENST00000580018	TIMM23	O14925
ENST00000314251	SLC2A2	P11168
ENST00000475390	SLITRK3	O94933
ENST00000340940	KLRG2	A4D1S0
ENST00000220822	GDAP1	Q8TB36
ENST00000305097	P2RY1	P47900
ENST00000239944	SERP1	Q9Y6X1
ENST00000354181	SLC12A6	Q9UHW9
ENST00000300184	MS4A7	Q9GZW8
ENST00000307767	TVP23B	Q9NYZ1
ENST00000300187	MS4A14	Q96JA4
ENST00000373290	TSPAN15	O95858
ENST00000300190	MS4A5	Q9H3V2
ENST00000255882	PI4KA	P42356
ENST00000250092	CD68	P34810
ENST00000340112	RNF133	Q8WVZ7
ENST00000373279	FAM241B	Q96D05
ENST00000347644	SLC28A2	O43868
ENST00000528718	DGAT1	O75907
ENST00000359947	PTPRF	P10586
ENST00000343028	TM7SF3	Q9NS93
ENST00000321878	PIGQ	Q9BRB3
ENST00000329476	NPY2R	P49146
ENST00000329021	NFAM1	Q8NET5
ENST00000308860	ADCK5	Q3MIX3
ENST00000261867	SLC30A4	O14863
ENST00000371652	PEDS1	A5PLL7
ENST00000250124	MPDU1	O75352
ENST00000607714	TIMM50	Q3ZCQ8
ENST00000371621	PTPN1	P18031
ENST00000356433	DLL3	Q9NYJ7
ENST00000395503	ATP2A1	O14983
ENST00000589410	MC5R	P33032
ENST00000396271	ACBD5	Q5T8D3
ENST00000379300	TBC1D7	Q9P0N9
ENST00000437823	SPATA31A5	Q5VU36
ENST00000321196	TMTC2	Q8N394
ENST00000326577	TNFRSF12A	Q9NP84
ENST00000301891	SLC22A11	Q9NSA0
ENST00000301305	SLC39A4	Q6P5W5
ENST00000291294	PTGIR	P43119
ENST00000248668	LRFN1	Q9P244
ENST00000271227	SLC44A3	Q8N4M1
ENST00000600229	CRB3	Q9BUF7
ENST00000297145	BMT2	Q1RMZ1
ENST00000377574	SLC22A12	Q96S37
ENST00000389484	LRP1B	Q9NZR2
ENST00000262301	LMF1	Q96S06
ENST00000507489	NFXL1	Q6ZNB6
ENST00000230124	FIG4	Q92562
ENST00000261226	TMCC3	Q9ULS5
ENST00000295101	KCNJ3	P48549
ENST00000272521	TMEM177	Q53S58
ENST00000370521	PKN2	Q16513
ENST00000295461	NIPAL1	Q6NVV3
ENST00000245903	CD70	P32970
ENST00000370214	ABCD3	P28288
ENST00000361906	TMEM184B	Q9Y519
ENST00000250111	ATP1B2	P14415
ENST00000645147	GPR174	Q9BXC1
ENST00000226091	EFNB3	Q15768
ENST00000643944	SLC52A2	Q9HAB3
ENST00000575751	OR1D5	P58170
ENST00000310018	ATP6V0A4	Q9HBG4
ENST00000226230	TMEM97	Q5BJF2
ENST00000370005	ELOVL3	Q9HB03
ENST00000339480	GJB4	Q9NTQ9
ENST00000377741	GPR20	Q99678
ENST00000242275	SLC25A51	Q9H1U9
ENST00000281923	MGAT5	Q09328
ENST00000396832	CSNK1E	P49674
ENST00000646667	TRPM7	Q96QT4
ENST00000343605	SLC35E4	Q6ICL7
ENST00000383490	TMEM200C	A6NKL6
ENST00000292114	TMEM199	Q8N511
ENST00000376917	MOG	Q16653
ENST00000454872	NAALADL2	Q58DX5
ENST00000251047	LMAN1	P49257
ENST00000259951	HLA-F	P30511
ENST00000341772	DNER	Q8NFT8
ENST00000229563	TMEM14C	Q9P0S9
ENST00000249016	MCHR1	Q99705
ENST00000394573	SLC28A1	O00337
ENST00000422142	CLEC2L	P0C7M8
ENST00000644773	TUG1	A0A6I8PU40
ENST00000372281	TMEM254	Q8TBM7
ENST00000216223	IL2RB	P14784
ENST00000329565	SNN	O75324
ENST00000321925	SLC14A1	Q13336
ENST00000335791	ST6GALNAC4	Q9H4F1
ENST00000389474	SIGLEC15	Q6ZMC9
ENST00000277942	NPFFR1	Q9GZQ6
ENST00000496811	DHX36	Q9H2U1
ENST00000379542	TMEM14B	Q9NUH8
ENST00000370203	TLCD4	Q96MV1
ENST00000337338	LRRC8D	Q7L1W4
ENST00000314392	DPM2	O94777
ENST00000305352	S1PR1	P21453
ENST00000406875	HIPK2	Q9H2X6
ENST00000532405	SLC24A4	Q8NFF2
ENST00000249284	TAS2R16	Q9NYV7
ENST00000323851	NDRG1	Q92597
ENST00000223136	FIS1	Q9Y3D6
ENST00000247879	TAS2R3	Q9NYW6
ENST00000624978	OR52R1	Q8NGF1
ENST00000623849	OR51G1	Q8NGK1
ENST00000380371	OR51A2	Q8NGJ7
ENST00000380370	OR52J3	Q8NH60
ENST00000321522	OR52E2	Q8NGJ4
ENST00000222747	TSPAN12	O95859
ENST00000369939	ELAPOR1	Q6UXG2
ENST00000650601	HBD	P02042
ENST00000314391	C19orf18	Q8NEA5
ENST00000380224	OR51B4	Q9Y5P0
ENST00000380219	OR51B6	Q9H340
ENST00000300778	OR51Q1	Q8NH59
ENST00000307729	MLLT10	P55197
ENST00000322641	OR52D1	Q9H346
ENST00000330676	TLCD2	A6NGC4
ENST00000345043	OR52B6	Q8NGF0
ENST00000648336	UBE3A	Q05086
ENST00000651259	TIMM23B	Q5SRD1
ENST00000398955	MGARP	Q8TDB4
ENST00000447370	SIGLEC11	Q96RL6
ENST00000392167	PNLDC1	Q8NA58
ENST00000383263	CHRM5	P08912
ENST00000317121	OR56B1	Q8NGI3
ENST00000329322	OR52E6	Q96RD3
ENST00000305513	SMYD4	Q8IYR2
ENST00000394223	NDUFC1	O43677
ENST00000332314	MRGPRG	Q86SM5
ENST00000389832	MRGPRE	Q86SM8
ENST00000261183	OSBPL8	Q9BZF1
ENST00000304672	PTCRA	Q6ISU1
ENST00000360945	TOMM20L	Q6UXN7
ENST00000373394	ABCB7	O75027
ENST00000329196	SPPL2C	Q8IUH8
ENST00000302787	LETM1	O95202
ENST00000371906	AGTR2	P50052
ENST00000297290	BRI3	O95415
ENST00000357166	ZDHHC9	Q9Y397
ENST00000266483	ALG10	Q5BKT4
ENST00000342907	ST3GAL2	Q16842
ENST00000261038	SLC49A4	Q96SL1
ENST00000644744	KITLG	P21583
ENST00000309575	CHST2	Q9Y4C5
ENST00000369367	SCAF11	Q99590
ENST00000326232	SLC37A3	Q8NCC5
ENST00000379644	HGSNAT	Q68CP4
ENST00000332509	PLA2G6	O60733
ENST00000652263	LRRC4B	Q9NT99
ENST00000373700	HERC4	Q5GLZ8
ENST00000357599	SEMA5B	Q9P283
ENST00000281924	TMEM163	Q8TC26
ENST00000600079	SYT3	Q9BQG1
ENST00000303592	KCNJ4	P48050
ENST00000270590	GPR32	O75388
ENST00000258526	PLXNC1	O60486
ENST00000216014	KDELR3	O43731
ENST00000270593	ACP4	Q9BZG2
ENST00000331373	POMK	Q9H5K3
ENST00000303052	CSNK1G1	Q9HCP0
ENST00000369604	PHTF1	Q9UMS5
ENST00000372264	PLPP7	Q8NBV4
ENST00000288502	TMEM268	Q5VZI3
ENST00000240333	SLC35B1	P78383
ENST00000350721	ATR	Q13535
ENST00000218008	ATP1B4	Q9UN42
ENST00000312295	RTP1	P59025
ENST00000294728	VCAM1	P19320
ENST00000402918	ELFN2	Q5R3F8
ENST00000417570	CLEC17A	Q6ZS10
ENST00000304661	C1GALT1C1	Q96EU7
ENST00000315033	GPR88	Q9GZN0
ENST00000330106	CEND1	Q8N111
ENST00000643144	SLC33A1	O00400
ENST00000447510	PROM1	O43490
ENST00000305354	TM4SF4	P48230
ENST00000241256	GHSR	Q92847
ENST00000356554	MAN1A2	O60476
ENST00000389740	GPR149	Q86SP6
ENST00000370611	LPAR3	Q9UBY5
ENST00000557649	C14orf180	Q8N912
ENST00000405303	TAPT1	Q6NXT6
ENST00000369516	TSPAN2	O60636
ENST00000290650	UBR1	Q8IWV7
ENST00000458420	CLSTN2	Q9H4D0
ENST00000250489	PIP4P1	Q86T03
ENST00000651917	SPRY1	O43609
ENST00000260403	TMEM62	Q0P6H9
ENST00000371790	SLC16A12	Q6ZSM3
ENST00000259030	RTP4	Q96DX8
ENST00000247883	TAS2R5	Q9NYW4
ENST00000361271	HACD1	B0YJ81
ENST00000455783	TMEM229A	B2RXF0
ENST00000377495	TMEM236	Q5W0B7
ENST00000296318	IL17RD	Q8NFM7
ENST00000379957	LETM2	Q2VYF4
ENST00000272748	LNPK	Q9C0E8
ENST00000533028	SLC35A3	Q9Y2D2
ENST00000374759	SLC38A10	Q9HBR0
ENST00000561878	TMEM170A	Q8WVE7
ENST00000522917	FER1L6	Q2WGJ9
ENST00000334726	OR13F1	Q8NGS4
ENST00000277216	OR13C4	Q8NGS5
ENST00000335040	OR13C8	Q8NGS7
ENST00000374779	OR13C5	Q8NGS8
ENST00000542196	OR13C2	Q8NGS9
ENST00000259362	OR13C9	Q8NGT0
ENST00000260818	DNAJC13	O75165
ENST00000261652	TNFRSF13B	O14836
ENST00000374312	NPY4R	P50391
ENST00000321560	PLD6	Q8N2A8
ENST00000340368	INSIG1	O15503
ENST00000290649	AMFR	Q9UKV5
ENST00000628067	SLC25A22	Q9H936
ENST00000370540	CXorf66	Q5JRM2
ENST00000258443	EDAR	Q9UNE0
ENST00000372068	TMEM164	Q5U3C3
ENST00000316386	ICOS	Q9Y6W8
ENST00000394957	VSIR	Q9H7M9
ENST00000371437	NDUFA1	O15239
ENST00000279028	OCSTAMP	Q9BR26
ENST00000374736	ABCA1	O95477
ENST00000442682	TMEM213	A2RRL7
ENST00000616002	GPR21	Q99679
ENST00000561981	FRRS1L	Q9P0K9
ENST00000332955	IZUMO1	Q8IYV9
ENST00000262316	RHBDF1	Q96CC6
ENST00000542433	OR10G2	Q8NGC3
ENST00000367165	CLDN20	P56880
ENST00000159060	NOX3	Q9HBY0
ENST00000250405	BCL2L2	Q92843
ENST00000279027	SLC13A3	Q8WWT9
ENST00000224721	CDH23	Q9H251
ENST00000340177	HRH3	Q9Y5N1
ENST00000393354	B4GALNT2	Q8NHY0
ENST00000380916	ZDHHC21	Q8IVQ6
ENST00000631683	TMEM132E	Q6IEE7
ENST00000361915	AGL	P35573
ENST00000397420	CD151	P48509
ENST00000376296	MUC21	Q5SSG8
ENST00000202677	RALGAPA2	Q2PPJ7
ENST00000649807	PARP16	Q8N5Y8
ENST00000359446	LDLRAD4	O15165
ENST00000462683	YIPF6	Q96EC8
ENST00000327606	MC2R	Q01718
ENST00000379645	TRPC3	Q13507
ENST00000649591	RTL1	A6NKG5
ENST00000301335	SLC43A2	Q8N370
ENST00000331565	SLC6A17	Q9H1V8
ENST00000369416	HSD3B2	P26439
ENST00000348547	ERGIC3	Q9Y282
ENST00000330374	VMA21	Q3ZAQ7
ENST00000344795	RAB5IF	Q9BUV8
ENST00000470487	GOLIM4	O00461
ENST00000369762	ATP6AP1	Q15904
ENST00000674285	SVOPL	Q8N434
ENST00000238667	FLVCR2	Q9UPI3
ENST00000336803	CLDN2	P57739
ENST00000586569	TNFRSF11A	Q9Y6Q6
ENST00000529694	KCNJ5	P48544
ENST00000378980	CNTFR	P26992
ENST00000263636	LY75	O60449
ENST00000378026	CKAP4	Q07065
ENST00000357650	SLC30A7	Q8NEW0
ENST00000578049	SEC22B	O75396
ENST00000393203	PTGFRN	Q9P2B2
ENST00000270310	FXYD7	P58549
ENST00000296327	SLC51A	Q86UW1
ENST00000650687	CRYAB	P02511
ENST00000256319	ERG28	Q9UKR5
ENST00000371205	ENTPD1	P49961
ENST00000356518	ADAM33	Q9BZ11
ENST00000361731	SFT2D1	Q8WV19
ENST00000369701	SORCS3	Q9UPU3
ENST00000277010	SIGMAR1	Q99720
ENST00000300055	PLIN1	O60240
ENST00000262178	VIPR2	P41587
ENST00000395068	GRINA	Q7Z429
ENST00000300056	PEX11A	O75192
ENST00000371852	CH25H	O95992
ENST00000588001	SLC35G4	P0C7Q5
ENST00000392219	FXYD5	Q96DB9
ENST00000620443	GRIA3	P42263
ENST00000378386	MRS2	Q9HD23
