Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000166794	ENST00000300026	P23284	PPIB
ENSG00000175189	ENST00000309668	P55103	INHBC
ENSG00000101440	ENST00000374954	P42127	ASIP
ENSG00000196878	ENST00000356082	Q13751	LAMB3
ENSG00000100473	ENST00000396618	O43405	COCH
ENSG00000171236	ENST00000306390	P02750	LRG1
ENSG00000104826	ENST00000649238	P01229	LHB
ENSG00000189052	ENST00000301408	P0DN86	CGB5
ENSG00000170801	ENST00000307358	P83110	HTRA3
ENSG00000102104	ENST00000379984	O15537	RS1
ENSG00000102109	ENST00000218230	Q9UHG2	PCSK1N
ENSG00000186075	ENST00000348931	Q6X784	ZPBP2
ENSG00000087237	ENST00000200676	P11597	CETP
ENSG00000180424	ENST00000376309	Q8N688	DEFB123
ENSG00000180383	ENST00000317676	Q8NES8	DEFB124
ENSG00000196262	ENST00000468812	P62937	PPIA
ENSG00000171855	ENST00000380232	P01574	IFNB1
ENSG00000177047	ENST00000380229	P05000	IFNW1
ENSG00000137080	ENST00000380225	P01568	IFNA21
ENSG00000189377	ENST00000601181	Q6UXB2	CXCL17
ENSG00000175899	ENST00000318602	P01023	A2M
ENSG00000148965	ENST00000278222	P35542	SAA4
ENSG00000168703	ENST00000372785	Q8WWY7	WFDC12
ENSG00000124102	ENST00000243924	P19957	PI3
ENSG00000134339	ENST00000256733	P0DJI9	SAA2
ENSG00000124233	ENST00000372781	P04279	SEMG1
ENSG00000124157	ENST00000372769	Q02383	SEMG2
ENSG00000169397	ENST00000304639	P12724	RNASE3
ENSG00000131068	ENST00000253381	Q96PH6	DEFB118
ENSG00000180483	ENST00000376321	Q8N690	DEFB119
ENSG00000104918	ENST00000221515	Q9HD89	RETN
ENSG00000115828	ENST00000338415	Q16769	QPCT
ENSG00000127951	ENST00000248598	Q14314	FGL2
ENSG00000178772	ENST00000323830	P22792	CPN2
ENSG00000159723	ENST00000290953	O00253	AGRP
ENSG00000070031	ENST00000176195	P09683	SCT
ENSG00000106927	ENST00000265132	P02760	AMBP
ENSG00000143341	ENST00000271588	Q96RW7	HMCN1
ENSG00000176473	ENST00000402312	Q64LD2	WDR25
ENSG00000122641	ENST00000242208	P08476	INHBA
ENSG00000175121	ENST00000372789	Q8TCV5	WFDC5
ENSG00000091879	ENST00000629816	O15123	ANGPT2
ENSG00000159763	ENST00000291009	P12273	PIP
ENSG00000165131	ENST00000409607	Q96L11	LLCFC1
ENSG00000171489	ENST00000376940	Q96QH8	SPACA5
ENSG00000132703	ENST00000255040	P02743	APCS
ENSG00000132693	ENST00000255030	P02741	CRP
ENSG00000106333	ENST00000223061	Q15113	PCOLCE
ENSG00000111799	ENST00000322507	Q99715	COL12A1
ENSG00000173083	ENST00000311412	Q9Y251	HPSE
ENSG00000175505	ENST00000312438	Q9UBD9	CLCF1
ENSG00000169242	ENST00000368407	P20827	EFNA1
ENSG00000130427	ENST00000252723	P01588	EPO
ENSG00000169231	ENST00000368378	P49746	THBS3
ENSG00000183798	ENST00000332312	Q9NT22	EMILIN3
ENSG00000146197	ENST00000274938	Q8IX30	SCUBE3
ENSG00000132297	ENST00000414222	C9JL84	HHLA1
ENSG00000103023	ENST00000567164	Q6PEW0	PRSS54
ENSG00000178752	ENST00000546354	Q4G0M1	ERFE
ENSG00000071246	ENST00000167106	Q7L8A9	VASH1
ENSG00000163273	ENST00000409852	P23582	NPPC
ENSG00000153012	ENST00000382114	Q8N0V4	LGI2
ENSG00000090006	ENST00000396819	Q8N2S1	LTBP4
ENSG00000130768	ENST00000373894	Q92485	SMPDL3B
ENSG00000188373	ENST00000372126	Q6UWK7	GPR15LG
ENSG00000187955	ENST00000297848	Q05707	COL14A1
ENSG00000123739	ENST00000243501	Q9BZM1	PLA2G12A
ENSG00000122133	ENST00000479141	P09466	PAEP
ENSG00000131808	ENST00000533718	P01225	FSHB
ENSG00000083782	ENST00000261172	Q99645	EPYC
ENSG00000139329	ENST00000266718	P51884	LUM
ENSG00000143107	ENST00000370017	Q5VTL7	FNDC7
ENSG00000146070	ENST00000274793	Q13093	PLA2G7
ENSG00000011465	ENST00000052754	P07585	DCN
ENSG00000165816	ENST00000392982	Q5GFL6	VWA2
ENSG00000117984	ENST00000236671	P07339	CTSD
ENSG00000169884	ENST00000301061	O00744	WNT10B
ENSG00000029559	ENST00000226284	P21815	IBSP
ENSG00000090534	ENST00000647395	P40225	THPO
ENSG00000171136	ENST00000431365	Q8WXF3	RLN3
ENSG00000139549	ENST00000649637	O43323	DHH
ENSG00000156466	ENST00000287020	Q6KF10	GDF6
ENSG00000130283	ENST00000247005	P27539	GDF1
ENSG00000136698	ENST00000259216	P0CG37	CFC1
ENSG00000137142	ENST00000377694	Q8WX77	IGFBPL1
ENSG00000152591	ENST00000651931	Q9NZW4	DSPP
ENSG00000105329	ENST00000221930	P01137	TGFB1
ENSG00000196666	ENST00000538490	Q6P0A1	FAM180B
ENSG00000172247	ENST00000302514	Q9BXJ3	C1QTNF4
ENSG00000163501	ENST00000295731	Q14623	IHH
ENSG00000158525	ENST00000474905	Q8WXQ8	CPA5
ENSG00000149131	ENST00000278407	P05155	SERPING1
ENSG00000143278	ENST00000367412	P05160	F13B
ENSG00000116690	ENST00000445192	Q92954	PRG4
ENSG00000164022	ENST00000672341	Q12904	AIMP1
ENSG00000186340	ENST00000617924	P35442	THBS2
ENSG00000163521	ENST00000295759	Q6UWU2	GLB1L
ENSG00000081041	ENST00000508487	P19875	CXCL2
ENSG00000105835	ENST00000222553	P43490	NAMPT
ENSG00000172382	ENST00000302641	Q9BQR3	PRSS27
ENSG00000153446	ENST00000472572	Q6UX73	C16orf89
ENSG00000138755	ENST00000264888	Q07325	CXCL9
ENSG00000169245	ENST00000306602	P02778	CXCL10
ENSG00000169248	ENST00000306621	O14625	CXCL11
ENSG00000180801	ENST00000315366	Q5FYB0	ARSJ
ENSG00000026297	ENST00000508775	O00584	RNASET2
ENSG00000119147	ENST00000238044	Q9H1Z8	ECRG4
ENSG00000157150	ENST00000287814	Q99727	TIMP4
ENSG00000182853	ENST00000328739	Q7Z5L0	VMO1
ENSG00000182327	ENST00000331264	A6NH11	GLTPD2
ENSG00000152592	ENST00000339673	Q13316	DMP1
ENSG00000173511	ENST00000309422	P49765	VEGFB
ENSG00000118785	ENST00000395080	P10451	SPP1
ENSG00000154589	ENST00000284818	Q9Y6Y9	LY96
ENSG00000166670	ENST00000279441	P09238	MMP10
ENSG00000118523	ENST00000367976	P29279	CCN2
ENSG00000196711	ENST00000358543	Q6UXT8	ALKAL1
ENSG00000124812	ENST00000335847	P54107	CRISP1
ENSG00000177684	ENST00000322066	Q30KQ6	DEFB114
ENSG00000163536	ENST00000446050	Q99574	SERPINI1
ENSG00000189056	ENST00000428762	P78509	RELN
ENSG00000115009	ENST00000358813	P78556	CCL20
ENSG00000166923	ENST00000651154	O60565	GREM1
ENSG00000118972	ENST00000237837	Q9GZV9	FGF23
ENSG00000135414	ENST00000257868	O95390	GDF11
ENSG00000123342	ENST00000322569	Q99542	MMP19
ENSG00000104818	ENST00000359342	Q6NT52	CGB2
ENSG00000142233	ENST00000270235	Q8WTR8	NTN5
ENSG00000114251	ENST00000264634	P41221	WNT5A
ENSG00000196611	ENST00000315274	P03956	MMP1
ENSG00000171053	ENST00000305738	Q8WXA2	PATE1
ENSG00000196844	ENST00000358524	Q6UY27	PATE2
ENSG00000161610	ENST00000293330	O43612	HCRT
ENSG00000165623	ENST00000378681	Q8WVF2	UCMA
ENSG00000111644	ENST00000229243	Q8NEB7	ACRBP
ENSG00000156234	ENST00000682537	O43927	CXCL13
ENSG00000106823	ENST00000344604	O94769	ECM2
ENSG00000112514	ENST00000488034	O60888	CUTA
ENSG00000166863	ENST00000458521	Q9UHF0	TAC3
ENSG00000184544	ENST00000571134	A6NNS2	DHRS7C
ENSG00000167311	ENST00000397068	Q96L15	ART5
ENSG00000008516	ENST00000336577	Q9NPA2	MMP25
ENSG00000160349	ENST00000371781	P31025	LCN1
ENSG00000100453	ENST00000216341	P10144	GZMB
ENSG00000122136	ENST00000371776	Q9NY56	OBP2A
ENSG00000136859	ENST00000373425	Q9UKU9	ANGPTL2
ENSG00000073849	ENST00000169298	P15907	ST6GAL1
ENSG00000139219	ENST00000380518	P02458	COL2A1
ENSG00000186395	ENST00000269576	P13645	KRT10
ENSG00000188076	ENST00000342878	Q8TD33	SCGB1C1
ENSG00000013288	ENST00000285599	Q9Y2E5	MAN2B2
ENSG00000146678	ENST00000275525	P08833	IGFBP1
ENSG00000187630	ENST00000335125	Q6PKH6	DHRS4L2
ENSG00000146674	ENST00000613132	P17936	IGFBP3
ENSG00000108849	ENST00000225992	P01298	PPY
ENSG00000159579	ENST00000394420	Q96DX4	RSPRY1
ENSG00000118733	ENST00000370103	Q96PB7	OLFM3
ENSG00000132821	ENST00000373461	Q96N03	VSTM2L
ENSG00000142449	ENST00000600128	Q75N90	FBN3
ENSG00000145536	ENST00000274181	Q8TE57	ADAMTS16
ENSG00000120937	ENST00000376468	P16860	NPPB
ENSG00000087303	ENST00000216286	Q14112	NID2
ENSG00000187021	ENST00000358834	P54315	PNLIPRP1
ENSG00000182704	ENST00000333090	Q8WUA8	TSKU
ENSG00000172037	ENST00000305544	P55268	LAMB2
ENSG00000183979	ENST00000333383	Q8NG41	NPB
ENSG00000087494	ENST00000545234	P12272	PTHLH
ENSG00000178522	ENST00000322937	Q9NP70	AMBN
ENSG00000078579	ENST00000180166	Q9NP95	FGF20
ENSG00000164932	ENST00000330295	Q96CG8	CTHRC1
ENSG00000147873	ENST00000610521	P01569	IFNA5
ENSG00000188379	ENST00000380206	P01563	IFNA2
ENSG00000120242	ENST00000380205	P32881	IFNA8
ENSG00000184995	ENST00000448696	Q86WN2	IFNE
ENSG00000110799	ENST00000261405	P04275	VWF
ENSG00000158874	ENST00000367990	P02652	APOA2
ENSG00000131142	ENST00000315626	O15444	CCL25
ENSG00000187720	ENST00000261862	Q6ZMP0	THSD4
ENSG00000166922	ENST00000300175	P05408	SCG5
ENSG00000053328	ENST00000338882	Q5JXM2	METTL24
ENSG00000185269	ENST00000409678	Q6P988	NOTUM
ENSG00000107014	ENST00000381627	P04090	RLN2
ENSG00000107018	ENST00000223862	P04808	RLN1
ENSG00000140545	ENST00000268150	Q08431	MFGE8
ENSG00000147896	ENST00000276943	Q9P0W0	IFNK
ENSG00000175535	ENST00000369221	P16233	PNLIP
ENSG00000152595	ENST00000361056	Q9NQ76	MEPE
ENSG00000109272	ENST00000226524	P10720	PF4V1
ENSG00000163739	ENST00000395761	P09341	CXCL1
ENSG00000163737	ENST00000296029	P02776	PF4
ENSG00000163736	ENST00000296028	P02775	PPBP
ENSG00000163735	ENST00000296027	P42830	CXCL5
ENSG00000163734	ENST00000296026	P19876	CXCL3
ENSG00000109758	ENST00000382774	Q04756	HGFAC
ENSG00000134363	ENST00000256759	P19883	FST
ENSG00000139330	ENST00000266719	O60938	KERA
ENSG00000166509	ENST00000299642	O75596	CLEC3A
ENSG00000151388	ENST00000504830	P58397	ADAMTS12
ENSG00000135222	ENST00000353151	P05814	CSN2
ENSG00000181617	ENST00000317987	Q8NFU4	FDCSP
ENSG00000112799	ENST00000230568	O95711	LY86
ENSG00000049089	ENST00000372748	Q14055	COL9A2
ENSG00000186146	ENST00000334879	P59861	DEFB131A
ENSG00000153993	ENST00000284136	O95025	SEMA3D
ENSG00000148180	ENST00000432226	P06396	GSN
ENSG00000196569	ENST00000421865	P24043	LAMA2
ENSG00000109610	ENST00000382120	P08294	SOD3
ENSG00000070193	ENST00000264664	O15520	FGF10
ENSG00000179284	ENST00000317060	Q8N907	DAND5
ENSG00000120235	ENST00000380210	P05013	IFNA6
ENSG00000169429	ENST00000307407	P10145	CXCL8
ENSG00000145681	ENST00000274341	P10915	HAPLN1
ENSG00000130203	ENST00000252486	P02649	APOE
ENSG00000130208	ENST00000592535	P02654	APOC1
ENSG00000038427	ENST00000265077	P13611	VCAN
ENSG00000144214	ENST00000308528	Q8N1E2	LYG1
ENSG00000160323	ENST00000355699	Q76LX8	ADAMTS13
ENSG00000117122	ENST00000375535	P55001	MFAP2
ENSG00000169193	ENST00000307471	Q96EE4	CCDC126
ENSG00000113088	ENST00000231009	P49863	GZMK
ENSG00000108950	ENST00000592554	Q96MK3	FAM20A
ENSG00000112761	ENST00000368666	O95389	CCN6
ENSG00000172179	ENST00000306482	P01236	PRL
ENSG00000142871	ENST00000451137	O00622	CCN1
ENSG00000143512	ENST00000343410	Q6UWX4	HHIPL2
ENSG00000120885	ENST00000316403	P10909	CLU
ENSG00000138722	ENST00000264790	Q13201	MMRN1
ENSG00000115263	ENST00000418842	P01275	GCG
ENSG00000168621	ENST00000326524	P39905	GDNF
ENSG00000006016	ENST00000392386	O75462	CRLF1
ENSG00000134193	ENST00000256585	Q9BYZ8	REG4
ENSG00000127241	ENST00000296280	P48740	MASP1
ENSG00000120210	ENST00000381641	Q9Y581	INSL6
ENSG00000120211	ENST00000239316	Q14641	INSL4
ENSG00000091513	ENST00000402696	P02787	TF
ENSG00000159648	ENST00000441824	Q6URK8	SPMIP8
ENSG00000168081	ENST00000301908	Q13519	PNOC
ENSG00000153002	ENST00000282957	P15086	CPB1
ENSG00000112562	ENST00000356284	Q9H3U7	SMOC2
ENSG00000163687	ENST00000394549	Q13609	DNASE1L3
ENSG00000134028	ENST00000256412	O15204	ADAMDEC1
ENSG00000006606	ENST00000005180	Q9Y258	CCL26
ENSG00000106178	ENST00000222902	O00175	CCL24
ENSG00000178602	ENST00000319460	Q8NHW6	OTOS
ENSG00000008517	ENST00000525643	P24001	IL32
ENSG00000112812	ENST00000230582	Q9NQE7	PRSS16
ENSG00000187097	ENST00000334696	O75356	ENTPD5
ENSG00000160111	ENST00000443236	Q8IZJ3	CPAMD8
ENSG00000166839	ENST00000319580	Q495B1	ANKDD1A
ENSG00000182175	ENST00000329082	Q96B86	RGMA
ENSG00000177243	ENST00000318124	P81534	DEFB103B
ENSG00000177023	ENST00000316169	Q8WTQ1	DEFB104B
ENSG00000187082	ENST00000335479	Q8N104	DEFB106B
ENSG00000186572	ENST00000335021	Q8IZN7	DEFB107A
ENSG00000186562	ENST00000334773	Q8NG35	DEFB105A
ENSG00000186579	ENST00000335186	Q8N104	DEFB106A
ENSG00000176782	ENST00000314265	Q8WTQ1	DEFB104A
ENSG00000176797	ENST00000314357	P81534	DEFB103A
ENSG00000171711	ENST00000302247	O15263	DEFB4A
ENSG00000175426	ENST00000311106	P29120	PCSK1
ENSG00000128564	ENST00000249330	O15240	VGF
ENSG00000182492	ENST00000331595	P21810	BGN
ENSG00000104827	ENST00000357383	P0DN86	CGB3
ENSG00000143125	ENST00000271331	P58294	PROK1
ENSG00000145192	ENST00000411641	P02765	AHSG
ENSG00000090512	ENST00000265029	Q9UGM5	FETUB
ENSG00000113905	ENST00000232003	P04196	HRG
ENSG00000103355	ENST00000682474	Q8NF86	PRSS33
ENSG00000100593	ENST00000342219	Q6H9L7	ISM2
ENSG00000145321	ENST00000273951	P02774	GC
ENSG00000164400	ENST00000296871	P04141	CSF2
ENSG00000183801	ENST00000329293	Q6UWY5	OLFML1
ENSG00000184500	ENST00000394236	P07225	PROS1
ENSG00000174992	ENST00000400752	O60844	ZG16
ENSG00000164318	ENST00000322350	Q63HQ2	EGFLAM
ENSG00000129451	ENST00000358789	O43240	KLK10
ENSG00000167757	ENST00000453757	Q9UBX7	KLK11
ENSG00000186474	ENST00000684732	Q9UKR0	KLK12
ENSG00000167759	ENST00000595793	Q9UKR3	KLK13
ENSG00000123999	ENST00000243786	P05111	INHA
ENSG00000103196	ENST00000262424	Q9H0B8	CRISPLD2
ENSG00000176845	ENST00000320095	Q641Q3	METRNL
ENSG00000110243	ENST00000227665	Q6Q788	APOA5
ENSG00000110244	ENST00000357780	P06727	APOA4
ENSG00000110245	ENST00000227667	P02656	APOC3
ENSG00000118137	ENST00000236850	P02647	APOA1
ENSG00000142549	ENST00000270642	A6NGN9	IGLON5
ENSG00000108821	ENST00000225964	P02452	COL1A1
ENSG00000015532	ENST00000017003	Q9H1B5	XYLT2
ENSG00000145839	ENST00000274520	P15248	IL9
ENSG00000164176	ENST00000296591	O43854	EDIL3
ENSG00000176571	ENST00000518476	Q8NA66	CNBD1
ENSG00000146530	ENST00000275358	Q8N2E2	VWDE
ENSG00000145826	ENST00000274507	O14960	LECT2
ENSG00000171209	ENST00000304954	P07498	CSN3
ENSG00000183090	ENST00000329798	P0C091	FREM3
ENSG00000123561	ENST00000372563	P05543	SERPINA7
ENSG00000164283	ENST00000381405	Q9NQ30	ESM1
ENSG00000012171	ENST00000616701	Q13214	SEMA3B
ENSG00000151882	ENST00000361115	Q9NRJ3	CCL28
ENSG00000186792	ENST00000336307	O43820	HYAL3
ENSG00000145649	ENST00000274306	P12544	GZMA
ENSG00000179403	ENST00000476993	Q6PCB0	VWA1
ENSG00000041982	ENST00000350763	P24821	TNC
ENSG00000188784	ENST00000375116	Q9NZK7	PLA2G2E
ENSG00000157368	ENST00000288098	Q6ZMJ4	IL34
ENSG00000049540	ENST00000252034	P15502	ELN
ENSG00000117407	ENST00000372359	Q5T4W7	ARTN
ENSG00000189129	ENST00000372263	Q5JTB6	PLAC9
ENSG00000196748	ENST00000403376	Q6UWE3	CLPSL2
ENSG00000137392	ENST00000259938	P04118	CLPS
ENSG00000167536	ENST00000378895	Q6UX07	DHRS13
ENSG00000171119	ENST00000303212	Q99748	NRTN
ENSG00000145040	ENST00000273610	Q96RP3	UCN2
ENSG00000182545	ENST00000430083	Q5GAN6	RNASE10
ENSG00000119912	ENST00000265986	P14735	IDE
ENSG00000182218	ENST00000330710	Q96JK4	HHIPL1
ENSG00000138315	ENST00000334011	Q8WWZ8	OIT3
ENSG00000138308	ENST00000373032	Q9BX93	PLA2G12B
ENSG00000129009	ENST00000249842	O14498	ISLR
ENSG00000114270	ENST00000681320	Q02388	COL7A1
ENSG00000162892	ENST00000294984	Q13007	IL24
ENSG00000130635	ENST00000371817	P20908	COL5A1
ENSG00000142910	ENST00000271064	Q9GZM7	TINAGL1
ENSG00000141505	ENST00000269299	P07306	ASGR1
ENSG00000160339	ENST00000291744	Q15485	FCN2
ENSG00000085265	ENST00000371806	O00602	FCN1
ENSG00000100767	ENST00000644200	O95428	PAPLN
ENSG00000113889	ENST00000644859	P01042	KNG1
ENSG00000010319	ENST00000231721	Q9NS98	SEMA3G
ENSG00000115414	ENST00000354785	P02751	FN1
ENSG00000183682	ENST00000331593	Q7Z5Y6	BMP8A
ENSG00000143369	ENST00000369047	Q16610	ECM1
ENSG00000104213	ENST00000251630	Q15198	PDGFRL
ENSG00000154342	ENST00000284523	P56704	WNT3A
ENSG00000164047	ENST00000652295	P49913	CAMP
ENSG00000168792	ENST00000307201	Q6UXT9	ABHD15
ENSG00000176978	ENST00000371579	Q9UHL4	DPP7
ENSG00000164399	ENST00000296870	P08700	IL3
ENSG00000105989	ENST00000265441	P09544	WNT2
ENSG00000164265	ENST00000296694	Q96PL1	SCGB3A2
ENSG00000141098	ENST00000268797	Q3B7J2	GFOD2
ENSG00000163710	ENST00000295992	Q9UKZ9	PCOLCE2
ENSG00000122711	ENST00000379721	O60575	SPINK4
ENSG00000104899	ENST00000221496	P03971	AMH
ENSG00000149968	ENST00000299855	P08254	MMP3
ENSG00000182534	ENST00000449428	P84157	MXRA7
ENSG00000172349	ENST00000683961	Q14005	IL16
ENSG00000113578	ENST00000337706	P05230	FGF1
ENSG00000164344	ENST00000264690	P03952	KLKB1
ENSG00000142515	ENST00000326003	P07288	KLK3
ENSG00000154188	ENST00000517746	Q15389	ANGPT1
ENSG00000156076	ENST00000286574	Q9Y5W5	WIF1
ENSG00000164816	ENST00000330590	Q01523	DEFA5
ENSG00000012223	ENST00000231751	P02788	LTF
ENSG00000169393	ENST00000339841	Q96BH3	ELSPBP1
ENSG00000128606	ENST00000339431	Q8N6Y2	LRRC17
ENSG00000166710	ENST00000648006	P61769	B2M
ENSG00000104432	ENST00000263851	P13232	IL7
ENSG00000161955	ENST00000338784	O75888	TNFSF13
ENSG00000106804	ENST00000223642	P01031	C5
ENSG00000105472	ENST00000250340	Q9Y240	CLEC11A
ENSG00000151327	ENST00000280987	Q8N128	FAM177A1
ENSG00000184719	ENST00000331772	Q5VYX0	RNLS
ENSG00000188038	ENST00000339176	Q496H8	NRN1L
ENSG00000141086	ENST00000574481	P40313	CTRL
ENSG00000166106	ENST00000299164	Q8TE58	ADAMTS15
ENSG00000120057	ENST00000266066	Q5T4F7	SFRP5
ENSG00000095713	ENST00000370597	Q9NQ79	CRTAC1
ENSG00000188293	ENST00000437936	Q6UW32	IGFL1
ENSG00000172987	ENST00000370552	Q8WWQ2	HPSE2
ENSG00000171102	ENST00000372034	Q9NPH6	OBP2B
ENSG00000164619	ENST00000649409	Q8N8U9	BMPER
ENSG00000064886	ENST00000369748	Q15782	CHI3L2
ENSG00000135346	ENST00000627148	P01215	CGA
ENSG00000163217	ENST00000295379	O95393	BMP10
ENSG00000183607	ENST00000328895	Q86XP6	GKN2
ENSG00000147437	ENST00000421054	P01148	GNRH1
ENSG00000112115	ENST00000648244	Q16552	IL17A
ENSG00000169605	ENST00000377938	Q9NS71	GKN1
ENSG00000164692	ENST00000297268	P08123	COL1A2
ENSG00000124391	ENST00000244241	Q9P0M4	IL17C
ENSG00000120054	ENST00000370418	P15169	CPN1
ENSG00000112116	ENST00000336123	Q96PD4	IL17F
ENSG00000185127	ENST00000332290	Q7Z4R8	C6orf120
ENSG00000169291	ENST00000304760	Q5VZ18	SHE
ENSG00000187980	ENST00000679259	Q5R387	PLA2G2C
ENSG00000172016	ENST00000305165	Q06141	REG3A
ENSG00000175445	ENST00000650287	P06858	LPL
ENSG00000165899	ENST00000547103	Q3ZCN5	OTOGL
ENSG00000069764	ENST00000438167	O15496	PLA2G10
ENSG00000166090	ENST00000397242	Q9H293	IL25
ENSG00000197110	ENST00000413851	Q8IZI9	IFNL3
ENSG00000174721	ENST00000311575	Q8TAT2	FGFBP3
ENSG00000140092	ENST00000342058	Q9UBX5	FBLN5
ENSG00000137801	ENST00000260356	P07996	THBS1
ENSG00000050165	ENST00000683431	Q9UBP4	DKK3
ENSG00000177257	ENST00000318157	O15263	DEFB4B
ENSG00000164871	ENST00000398462	Q08648	SPAG11B
ENSG00000070388	ENST00000215530	Q9HCT0	FGF22
ENSG00000070404	ENST00000166139	O95633	FSTL3
ENSG00000123609	ENST00000243346	Q13287	NMI
ENSG00000178776	ENST00000318315	Q6UWT4	C5orf46
ENSG00000105246	ENST00000221847	Q14213	EBI3
ENSG00000123610	ENST00000243347	P98066	TNFAIP6
ENSG00000169436	ENST00000303045	Q8NFW1	COL22A1
ENSG00000125650	ENST00000245810	O60542	PSPN
ENSG00000127554	ENST00000248114	P55789	GFER
ENSG00000113520	ENST00000231449	P05112	IL4
ENSG00000164733	ENST00000353047	P07858	CTSB
ENSG00000145861	ENST00000652664	Q9BXJ5	C1QTNF2
ENSG00000108679	ENST00000262776	Q08380	LGALS3BP
ENSG00000173918	ENST00000579760	Q9BXJ1	C1QTNF1
ENSG00000186897	ENST00000334221	Q86Z23	C1QL4
ENSG00000163515	ENST00000295755	Q9BQ08	RETNLB
ENSG00000105894	ENST00000348225	P21246	PTN
ENSG00000115318	ENST00000264094	P58215	LOXL3
ENSG00000096395	ENST00000430124	P12872	MLN
ENSG00000184530	ENST00000329722	Q6P5S2	C6orf58
ENSG00000130513	ENST00000252809	Q99988	GDF15
ENSG00000167346	ENST00000380390	Q9NRE1	MMP26
ENSG00000165985	ENST00000298943	Q5VWW1	C1QL3
ENSG00000164307	ENST00000443439	Q9NZ08	ERAP1
ENSG00000107562	ENST00000343575	P48061	CXCL12
ENSG00000170381	ENST00000643230	O15041	SEMA3E
ENSG00000197461	ENST00000402802	P04085	PDGFA
ENSG00000186417	ENST00000335449	Q6ZMI3	GLDN
ENSG00000107742	ENST00000373109	Q92563	SPOCK2
ENSG00000168056	ENST00000301873	Q9NS15	LTBP3
ENSG00000164825	ENST00000297439	P60022	DEFB1
ENSG00000164822	ENST00000297436	Q01524	DEFA6
ENSG00000164821	ENST00000297435	P12838	DEFA4
ENSG00000186599	ENST00000335510	Q8NG35	DEFB105B
ENSG00000137077	ENST00000259607	O00585	CCL21
ENSG00000188655	ENST00000554964	P60153	RNASE9
ENSG00000110203	ENST00000611028	P41439	FOLR3
ENSG00000170476	ENST00000302125	Q8WU39	MZB1
ENSG00000167754	ENST00000336334	Q9Y337	KLK5
ENSG00000167755	ENST00000310157	Q92876	KLK6
ENSG00000169035	ENST00000595820	P49862	KLK7
ENSG00000137033	ENST00000682010	O95760	IL33
ENSG00000166278	ENST00000299367	P06681	C2
ENSG00000167992	ENST00000335613	Q96DN2	VWCE
ENSG00000187908	ENST00000338354	Q9UGM3	DMBT1
ENSG00000167618	ENST00000301202	Q6ISS4	LAIR2
ENSG00000110944	ENST00000228534	Q9NPF7	IL23A
ENSG00000175336	ENST00000398189	Q13790	APOF
ENSG00000121351	ENST00000240652	P10997	IAPP
ENSG00000134548	ENST00000256969	Q9BT56	SPX
ENSG00000165072	ENST00000377182	Q7Z304	MAMDC2
ENSG00000188729	ENST00000682035	P61366	OSTN
ENSG00000137745	ENST00000260302	P45452	MMP13
ENSG00000086289	ENST00000199448	Q9UM22	EPDR1
ENSG00000125730	ENST00000245907	P01024	C3
ENSG00000134259	ENST00000369512	P01138	NGF
ENSG00000172824	ENST00000648724	Q5XG92	CES4A
ENSG00000187608	ENST00000649529	P05161	ISG15
ENSG00000188157	ENST00000379370	O00468	AGRN
ENSG00000151006	ENST00000280606	Q2L4Q9	PRSS53
ENSG00000110492	ENST00000395566	P21741	MDK
ENSG00000129455	ENST00000695909	O60259	KLK8
ENSG00000117601	ENST00000367698	P01008	SERPINC1
ENSG00000152580	ENST00000282466	Q6WRI0	IGSF10
ENSG00000172232	ENST00000233997	P20160	AZU1
ENSG00000196415	ENST00000234347	P24158	PRTN3
ENSG00000174562	ENST00000598239	Q9H2R5	KLK15
ENSG00000154485	ENST00000368808	Q8N119	MMP21
ENSG00000112280	ENST00000357250	P20849	COL9A1
ENSG00000085741	ENST00000322563	O96014	WNT11
ENSG00000166147	ENST00000316623	P35555	FBN1
ENSG00000156427	ENST00000274625	O76093	FGF18
ENSG00000182700	ENST00000333305	A6NJ69	IGIP
ENSG00000110169	ENST00000265983	P02790	HPX
ENSG00000187123	ENST00000334166	Q86Y78	LYPD6
ENSG00000187997	ENST00000340363	Q6UX52	C17orf99
ENSG00000144115	ENST00000674334	Q86YJ6	THNSL2
ENSG00000163382	ENST00000368235	Q8NCW5	NAXE
ENSG00000173401	ENST00000378695	Q6UWM5	GLIPR1L1
ENSG00000070081	ENST00000529010	P80303	NUCB2
ENSG00000132702	ENST00000255039	Q9GZV7	HAPLN2
ENSG00000132692	ENST00000329117	Q96GW7	BCAN
ENSG00000131096	ENST00000692052	P10082	PYY
ENSG00000167531	ENST00000301046	P00709	LALBA
ENSG00000171564	ENST00000302068	P02675	FGB
ENSG00000171560	ENST00000403106	P02671	FGA
ENSG00000171557	ENST00000336098	P02679	FGG
ENSG00000138685	ENST00000644866	P09038	FGF2
ENSG00000159674	ENST00000290902	Q9BUD6	SPON2
ENSG00000167968	ENST00000320700	Q92874	DNASE1L2
ENSG00000122194	ENST00000308192	P00747	PLG
ENSG00000105697	ENST00000222304	P81172	HAMP
ENSG00000139178	ENST00000266542	Q9NZP8	C1RL
ENSG00000178597	ENST00000319098	Q6NUJ1	PSAPL1
ENSG00000173432	ENST00000356524	P0DJI8	SAA1
ENSG00000112715	ENST00000672860	P15692	VEGFA
