Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000215793	SF3A1	Q15459
ENST00000271628	SF3B4	Q15427
ENST00000412997	SGO1	Q5FBB7
ENST00000326317	SGSH	P51688
ENST00000268989	SGSM2	O43147
ENST00000371139	SH2D1A	O60880
ENST00000383791	SH3BP5	O60239
ENST00000397821	SH3KBP1	Q96B97
ENST00000369774	SH3PXD2A	Q5TCZ1
ENST00000356150	SH3YL1	Q96HL8
ENST00000293441	SHANK1	Q9Y566
ENST00000398712	SHARPIN	Q9H0F6
ENST00000332408	SHC4	Q6S5L8
ENST00000325599	SHQ1	Q6PI26
ENST00000248054	SIN3B	O75182
ENST00000317578	SIX5	Q8N196
ENST00000375394	SKIC2	Q15477
ENST00000489418	SLBP	Q14493
ENST00000263997	SLC7A6OS	Q96CW6
ENST00000299977	SLFN5	Q08AF3
ENST00000342988	SMAD4	Q13485
ENST00000370455	SMAP1	Q8IYB5
ENST00000344626	SMARCA4	P51532
ENST00000394963	SMARCD1	Q96GM5
ENST00000357450	SMC1B	Q8NDV3
ENST00000404933	SMS	P52788
ENST00000397149	SMU1	Q2TAY7
ENST00000020945	SNAI2	O43623
ENST00000369694	SNAP91	O60641
ENST00000380821	SNAPC3	Q92966
ENST00000354725	SND1	Q7KZF4
ENST00000296215	SNIP1	Q8TAD8
ENST00000517992	SNTB1	Q13884
ENST00000379516	SNX2	O60749
ENST00000538183	SOD2	P04179
ENST00000267814	SORD	Q00796
ENST00000356454	SOWAHC	Q53LP3
ENST00000451604	SOX5	P35711
ENST00000245479	SOX9	P48436
ENST00000310015	SP3	Q02447
ENST00000536324	SP7	Q8TDD2
ENST00000336338	SPAG17	Q6Q759
ENST00000375511	SPANXN5	Q5MJ07
ENST00000312358	SPEG	Q15772
ENST00000204566	SPG21	Q9NZD8
ENST00000378247	SPIRE2	Q8WWL2
ENST00000360482	SPOCD1	Q6ZMY3
ENST00000328089	SPSB1	Q96BD6
ENST00000372739	SPTAN1	Q13813
ENST00000307877	SRP68	Q9UHB9
ENST00000370101	SRPK3	Q9UPE1
ENST00000347757	SSX5	O60225
ENST00000273183	STAC	Q99469
ENST00000265404	STAP1	Q9ULZ2
ENST00000302824	STARD5	Q9NSY2
ENST00000361099	STAT1	P42224
ENST00000381482	STK35	Q8TDR2
ENST00000359655	SUPV3L1	Q8IYB8
ENST00000371964	SURF2	Q15527
ENST00000372022	SURF6	O75683
ENST00000322652	SUZ12	Q15022
ENST00000343131	SYCE1	Q8N0S2
ENST00000295987	SYN1	P17600
ENST00000369622	SYNCRIP	O60506
ENST00000288422	TAB3	Q8N5C8
ENST00000566732	TAF1C	Q15572
ENST00000242310	TAF1L	Q8IZX4
ENST00000344293	TAF3	Q5VWG9
ENST00000453269	TAF6	P49848
ENST00000367066	TAGAP	Q8N103
ENST00000263635	TANC1	Q9C0D5
ENST00000392749	TANK	Q92844
ENST00000369064	TARS2	Q9BW92
ENST00000310924	TBC1D16	Q8TBP0
ENST00000305632	TBL2	Q9Y4P3
ENST00000177694	TBX21	Q9UL17
ENST00000311875	TCP11	Q8WWU5
ENST00000447648	TECPR1	Q7Z6L1
ENST00000283025	TEKT5	Q96M29
ENST00000409262	TET3	O43151
ENST00000302917	TEX13B	Q9BXU2
ENST00000349033	TEX14	Q8IWB6
ENST00000206765	TGM1	P22735
ENST00000296125	TGM4	P49221
ENST00000220420	TGM5	O43548
ENST00000202625	TGM6	O95932
ENST00000231198	THG1L	Q9NWX6
ENST00000354618	THRAP3	Q9Y2W1
ENST00000268138	TICRR	Q7Z2Z1
ENST00000304337	TIGD4	Q8IY51
ENST00000377245	TJP2	Q9UDY2
ENST00000376552	TLE4	Q04727
ENST00000346027	TLK2	Q86UE8
ENST00000398559	TMF1	P82094
ENST00000259365	TMOD1	P28289
ENST00000284885	TMPRSS15	P98073
ENST00000521591	TNIP1	Q15025
ENST00000454349	TNRC6B	Q9UPQ9
ENST00000351698	TOR1A	O14656
ENST00000367627	TOR3A	Q9H497
ENST00000269305	TP53	P04637
ENST00000309983	TPMT	P51580
ENST00000264029	TREH	O43280
ENST00000311922	TRIB1	Q96RU8
ENST00000217233	TRIB3	Q96RU7
ENST00000429814	TRIM34	Q9BYJ4
ENST00000396581	TRIM40	Q6P9F5
ENST00000315073	TRIM41	Q8WV44
ENST00000366481	TRIM58	Q8NG06
ENST00000372936	TRMT2B	Q96GJ1
ENST00000251607	TRNT1	Q96Q11
ENST00000257909	TROAP	Q12815
ENST00000372890	TRUB2	O95900
ENST00000333213	TSEN54	Q7Z6J9
ENST00000393483	TSGA10	Q9BZW7
ENST00000580243	TSHZ1	Q6ZSZ6
ENST00000301364	TSR1	Q2NL82
ENST00000341170	TSTD2	Q5T7W7
ENST00000267890	TTBK2	Q6IQ55
ENST00000261647	TTC19	Q6DKK2
ENST00000243344	TTC21B	Q7Z4L5
ENST00000535842	TTLL9	Q3SXZ7
ENST00000299506	TUB	P50607
ENST00000321253	TUBA3D	P0DPH8
ENST00000380419	TUBAL3	A6NHL2
ENST00000315491	TUBB3	Q13509
ENST00000261965	TUBGCP3	Q96CW5
ENST00000248846	TUBGCP6	Q96RT7
ENST00000242261	TWIST1	Q15672
ENST00000311916	TWNK	Q96RR1
ENST00000380122	TXLNG	Q9NUQ3
ENST00000524230	TXNRD3	Q86VQ6
ENST00000297661	UBAP1	Q9NZ09
ENST00000371558	UBE2A	P49459
ENST00000252108	UBE4A	Q14139
ENST00000013070	UBR7	Q8N806
ENST00000374222	UBXN11	Q5T124
ENST00000259253	UGGT1	Q9NYU2
ENST00000395544	ULK2	Q8IYT8
ENST00000519716	UNC13A	Q9UPW8
ENST00000394570	UNC45B	Q8IWX7
ENST00000395564	UPP1	Q16831
ENST00000287022	UQCRB	P14927
ENST00000290868	UROC1	Q96N76
ENST00000219281	USB1	Q9BQ65
ENST00000333796	USP17L2	Q6R6M4
ENST00000511280	USP17L22	D6RA61
ENST00000215794	USP18	Q9UMW8
ENST00000511190	USP26	Q9BXU7
ENST00000449938	USP36	Q9P275
ENST00000574788	USP6	P35125
ENST00000609104	USP6NL	Q92738
ENST00000389851	UVSSA	Q2YD98
ENST00000261776	VAC14	Q08AM6
ENST00000367928	VNN1	O95497
ENST00000324941	VPS37D	Q86XT2
ENST00000254950	VPS4A	Q9UN37
ENST00000376709	VSX1	Q9NZR4
ENST00000261980	VSX2	P58304
ENST00000477737	VWA3B	Q502W6
ENST00000392882	WARS1	P23381
ENST00000392589	WASF1	Q92558
ENST00000272321	WDPCP	O95876
ENST00000263150	WDR37	Q9Y2I8
ENST00000373574	WDR38	Q5JTN6
ENST00000450114	WEE1	P30291
ENST00000315939	WNK1	Q9H4A3
ENST00000355499	YY1AP1	Q9H869
ENST00000317012	ZBED2	Q9BTP6
ENST00000380599	ZBTB4	Q9P1Z0
ENST00000590800	ZBTB7C	A1YPR0
ENST00000468695	ZBTB8OS	Q8IWT0
ENST00000524913	ZC2HC1C	Q53FD0
ENST00000251038	ZC3H14	Q6PJT7
ENST00000253048	ZC3H4	Q9UPT8
ENST00000262961	ZFR2	Q9UPR6
ENST00000231749	ZMYND10	O75800
ENST00000360647	ZNF148	Q9UQR1
ENST00000307658	ZNF17	P17021
ENST00000434772	ZNF223	Q9UK11
ENST00000374446	ZNF239	Q16600
ENST00000594947	ZNF257	Q9Y2Q1
ENST00000443381	ZNF276	Q8N554
ENST00000457749	ZNF28	P17035
ENST00000322927	ZNF335	Q9H4Z2
ENST00000359467	ZNF33B	Q06732
ENST00000301547	ZNF443	Q9Y2A4
ENST00000396077	ZNF445	P59923
ENST00000308031	ZNF471	Q9BX82
ENST00000270617	ZNF473	Q8WTR7
ENST00000311044	ZNF497	Q6ZNH5
ENST00000355898	ZNF507	Q8TCN5
ENST00000433050	ZNF534	Q76KX8
ENST00000536220	ZNF573	Q86YE8
ENST00000403906	ZNF610	Q8N9Z0
ENST00000276054	ZNF630	Q2M218
ENST00000496856	ZNF639	Q9UID6
ENST00000336715	ZNF687	Q8N1G0
ENST00000429654	ZNF69	Q9UC07
ENST00000511833	ZNF721	Q8TF20
ENST00000302277	ZNF804A	Q7Z570
ENST00000338637	ZNF81	P51508
ENST00000442396	ZNF839	A8K0R7
ENST00000458035	ZNF845	Q96IR2
ENST00000397902	ZNF846	Q147U1
ENST00000360311	ZNF860	A6NHJ4
ENST00000547628	ZNF878	C9JN71
ENST00000586855	ZSCAN5B	A6NJL1
ENST00000200135	ZW10	O43264
ENST00000358697	ZXDA	P98168
